No,Type,Title,Authors,Track,Paper_Link,PDF_Link,arXiv_Link
30,Dataset,AeroAgent: A Vision-Physics-Decision Framework for Aerodynamic Vehicle Design,"Ye Liu, Shouyi Liu, Huiyu Yang, Jianghang Gu, Wenhao Fan, Zhongxin Yang, Ding Wang, Simeng Chen, Zirun Jiang, Yuanwei Bin, Shiyi Chen, Yuntian Chen",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_AeroAgent_A_Vision-Physics-Decision_Framework_for_Aerodynamic_Vehicle_Design_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_AeroAgent_A_Vision-Physics-Decision_Framework_for_Aerodynamic_Vehicle_Design_CVPR_2026_paper.pdf,
31,Dataset,DetAny4D: Detect Anything 4D Temporally in a Streaming RGB Video,"Jiawei Hou, Shenghao Zhang, Can Wang, Zheng Gu, Yonggen Ling, Taiping Zeng, Xiangyang Xue, Jingbo Zhang",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Hou_DetAny4D_Detect_Anything_4D_Temporally_in_a_Streaming_RGB_Video_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Hou_DetAny4D_Detect_Anything_4D_Temporally_in_a_Streaming_RGB_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18814
32,Dataset,CaptionQA: Is Your Caption as Useful as the Image Itself?,"Shijia Yang, Yunong Liu, Bohan Zhai, Ximeng Sun, Zicheng Liu, Emad Barsoum, Manling Li, Chenfeng Xu",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Yang_CaptionQA_Is_Your_Caption_as_Useful_as_the_Image_Itself_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_CaptionQA_Is_Your_Caption_as_Useful_as_the_Image_Itself_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.21025
33,Dataset,FlowDC: Flow-Based Decoupling-Decay for Complex Image Editing,"Yilei Jiang, Zhen Wang, Yanghao Wang, Jun Yu, Yueting Zhuang, Jun Xiao, Long Chen",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Jiang_FlowDC_Flow-Based_Decoupling-Decay_for_Complex_Image_Editing_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_FlowDC_Flow-Based_Decoupling-Decay_for_Complex_Image_Editing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11395
34,Dataset,UniGeoSeg: Towards Unified Open-World Segmentation for Geospatial Scenes,"Shuo Ni, Di Wang, He Chen, Haonan Guo, Ning Zhang, Jing Zhang",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Ni_UniGeoSeg_Towards_Unified_Open-World_Segmentation_for_Geospatial_Scenes_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ni_UniGeoSeg_Towards_Unified_Open-World_Segmentation_for_Geospatial_Scenes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.23332
35,Dataset,HoneyBee: Data Recipes for Vision-Language Reasoners,"Hritik Bansal, Devendra Singh Sachan, Kai-Wei Chang, Aditya Grover, Gargi Ghosh, Wen-tau Yih, Ramakanth Pasunuru",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Bansal_HoneyBee_Data_Recipes_for_Vision-Language_Reasoners_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Bansal_HoneyBee_Data_Recipes_for_Vision-Language_Reasoners_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.12225
36,Dataset,MMSD3.0: A Multi-Image Benchmark for Real-World Multimodal Sarcasm Detection,"Haochen Zhao, Yuyao Kong, Yongxiu Xu, Gaopeng Gou, Hongbo Xu, Yubin Wang, Haoliang Zhang",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Zhao_MMSD3.0_A_Multi-Image_Benchmark_for_Real-World_Multimodal_Sarcasm_Detection_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_MMSD3.0_A_Multi-Image_Benchmark_for_Real-World_Multimodal_Sarcasm_Detection_CVPR_2026_paper.pdf,
37,Dataset,Fusion in Your Way: Aligning Image Fusion with Heterogeneous Demands via Direct Preference Optimization,"Weijian Su, Songqian Zhang, Yuqi Han, Jian Zhuang, Yongdong Huang, Qiang Zhang",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Su_Fusion_in_Your_Way_Aligning_Image_Fusion_with_Heterogeneous_Demands_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Su_Fusion_in_Your_Way_Aligning_Image_Fusion_with_Heterogeneous_Demands_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.06049
38,Dataset,The Drift Kernel: Why Diffusion Models Change Even When Told Not To,"Gokul Srinath Seetha Ram, Rashmi Elavazhagan",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Ram_The_Drift_Kernel_Why_Diffusion_Models_Change_Even_When_Told_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ram_The_Drift_Kernel_Why_Diffusion_Models_Change_Even_When_Told_CVPR_2026_paper.pdf,
39,Dataset,Locate-Then-Examine: Grounded Region Reasoning Improves Detection of AI-Generated Images,"Yikun Ji, Yan Hong, Bowen Deng, Jun Lan, Huijia Zhu, Weiqiang Wang, Liqing Zhang, Jianfu Zhang",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Ji_Locate-Then-Examine_Grounded_Region_Reasoning_Improves_Detection_of_AI-Generated_Images_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Ji_Locate-Then-Examine_Grounded_Region_Reasoning_Improves_Detection_of_AI-Generated_Images_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.04225
40,Dataset,KaLOS finds Consensus: A Meta-Algorithm for Evaluating Inter-Annotator Agreement in Complex Vision Tasks,"David Tschirschwitz, Volker Rodehorst",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Tschirschwitz_KaLOS_finds_Consensus_A_Meta-Algorithm_for_Evaluating_Inter-Annotator_Agreement_in_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tschirschwitz_KaLOS_finds_Consensus_A_Meta-Algorithm_for_Evaluating_Inter-Annotator_Agreement_in_CVPR_2026_paper.pdf,
41,Dataset,TextPecker: Rewarding Structural Anomaly Quantification for Enhancing Visual Text Rendering,"Hanshen Zhu, Yuliang Liu, Xuecheng Wu, An-Lan Wang, Hao Feng, Dingkang Yang, Chao Feng, Can Huang, Jingqun Tang, Xiang Bai",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Zhu_TextPecker_Rewarding_Structural_Anomaly_Quantification_for_Enhancing_Visual_Text_Rendering_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_TextPecker_Rewarding_Structural_Anomaly_Quantification_for_Enhancing_Visual_Text_Rendering_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20903
42,Dataset,Towards Visual Query Localization in the 3D World,"Liang Peng, Bohan Tan, Zhipeng Zhang, Haobo Li, Yifan Jiao, Xingping Dong, Libo Zhang",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Peng_Towards_Visual_Query_Localization_in_the_3D_World_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_Towards_Visual_Query_Localization_in_the_3D_World_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.01498
43,Dataset,Towards Motion Turing Test: Evaluating Human-Likeness in Humanoid Robots,"Mingzhe Li, Mengyin Liu, Zekai Wu, Xincheng Lin, Junsheng Zhang, Ming Yan, Zengye Xie, Changwang Zhang, Chenglu Wen, Lan Xu, Siqi Shen, Cheng Wang",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Li_Towards_Motion_Turing_Test_Evaluating_Human-Likeness_in_Humanoid_Robots_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Towards_Motion_Turing_Test_Evaluating_Human-Likeness_in_Humanoid_Robots_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06181
44,Dataset,Harnessing Chain-of-Thought Reasoning in Multimodal Large Language Models for Face Anti-Spoofing,"Honglu Zhang, Zhiqin Fang, Ningning Zhao, Saihui Hou, Long Ma, Renwang Pei, Zhaofeng He",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Harnessing_Chain-of-Thought_Reasoning_in_Multimodal_Large_Language_Models_for_Face_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Harnessing_Chain-of-Thought_Reasoning_in_Multimodal_Large_Language_Models_for_Face_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.01783
45,Dataset,ArtLLM: Generating Articulated Assets via 3D LLM,"Penghao Wang, Siyuan Xie, Hongyu Yan, Xianghui Yang, Jingwei Huang, Chunchao Guo, Jiayuan Gu",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_ArtLLM_Generating_Articulated_Assets_via_3D_LLM_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_ArtLLM_Generating_Articulated_Assets_via_3D_LLM_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01142
46,Dataset,PAI-Bench: A Comprehensive Benchmark For Physical AI,"Fengzhe Zhou, Jiannan Huang, Jialuo Li, Deva Ramanan, Humphrey Shi",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Zhou_PAI-Bench_A_Comprehensive_Benchmark_For_Physical_AI_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_PAI-Bench_A_Comprehensive_Benchmark_For_Physical_AI_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.01989
47,Dataset,Hint2Gen: Bridging Understanding and Generation via Code-structured Hints,"Yuanpeng Tu, Yunpeng Chen, Xi Chen, Liang Li, Hengshuang Zhao",Main,https://openaccess.thecvf.com/content/CVPR2026/html/Tu_Hint2Gen_Bridging_Understanding_and_Generation_via_Code-structured_Hints_CVPR_2026_paper.html,https://openaccess.thecvf.com/content/CVPR2026/papers/Tu_Hint2Gen_Bridging_Understanding_and_Generation_via_Code-structured_Hints_CVPR_2026_paper.pdf,
