No,Type,Title,Authors,Track,Paper_Link,PDF_Link,OpenReview
1398,Method,Approximation to Smooth Functions by Low-Rank Swish Networks,"Zimeng Li, Hongjun Li, Jingyuan Wang, Ke Tang",Main,https://proceedings.mlr.press/v267/li25bb.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bb/li25bb.pdf,https://openreview.net/forum?id=ZWTb5UBdpG
1399,Method,R2-T2: Re-Routing in Test-Time for Multimodal Mixture-of-Experts,"Zhongyang Li, Ziyue Li, Tianyi Zhou",Main,https://proceedings.mlr.press/v267/li25bc.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bc/li25bc.pdf,https://openreview.net/forum?id=oqPcOMafOF
1400,Method,"One Arrow, Two Hawks: Sharpness-aware Minimization for Federated Learning via Global Model Trajectory","Yuhang Li, Tong Liu, Yangguang Cui, Ming Hu, Xiaoqiang Li",Main,https://proceedings.mlr.press/v267/li25bd.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bd/li25bd.pdf,https://openreview.net/forum?id=80mK2Mqaph
1401,Method,FourierMamba: Fourier Learning Integration with State Space Models for Image Deraining,"Dong Li, Yidi Liu, Xueyang Fu, Jie Huang, Senyan Xu, Qi Zhu, Zheng-Jun Zha",Main,https://proceedings.mlr.press/v267/li25be.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25be/li25be.pdf,https://openreview.net/forum?id=uZvQMfA6Rh
1402,Method,RobustZero: Enhancing MuZero Reinforcement Learning Robustness to State Perturbations,"Yushuai Li, Hengyu Liu, Torben Bach Pedersen, Yuqiang He, Kim Guldstrand Larsen, Lu Chen, Christian S. Jensen, Jiachen Xu, Tianyi Li",Main,https://proceedings.mlr.press/v267/li25bf.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bf/li25bf.pdf,https://openreview.net/forum?id=DaOdkXgLvE
1403,Method,Local Identifying Causal Relations in the Presence of Latent Variables,"Zheng Li, Zeyu Liu, Feng Xie, Hao Zhang, Chunchen Liu, Zhi Geng",Main,https://proceedings.mlr.press/v267/li25bg.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bg/li25bg.pdf,https://openreview.net/forum?id=O6q2BHK1BL
1404,Method,Data Mixing Optimization for Supervised Fine-Tuning of Large Language Models,"Yuan Li, Zhengzhong Liu, Eric Xing",Main,https://proceedings.mlr.press/v267/li25bh.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bh/li25bh.pdf,https://openreview.net/forum?id=19kqoNoc2N
1405,Method,CaDA: Cross-Problem Routing Solver with Constraint-Aware Dual-Attention,"Han Li, Fei Liu, Zhi Zheng, Yu Zhang, Zhenkun Wang",Main,https://proceedings.mlr.press/v267/li25bi.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bi/li25bi.pdf,https://openreview.net/forum?id=CS4RyQuTig
1406,Dataset,From Black Boxes to Transparent Minds: Evaluating and Enhancing the Theory of Mind in Multimodal Large Language Models,"Xinyang Li, Siqi Liu, Bochao Zou, Jiansheng Chen, Huimin Ma",Main,https://proceedings.mlr.press/v267/li25bj.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bj/li25bj.pdf,https://openreview.net/forum?id=CDillQjA7N
1407,Method,BECAME: Bayesian Continual Learning with Adaptive Model Merging,"Mei Li, Yuxiang Lu, Qinyan Dai, Suizhi Huang, Yue Ding, Hongtao Lu",Main,https://proceedings.mlr.press/v267/li25bk.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bk/li25bk.pdf,https://openreview.net/forum?id=gU0MwTihsn
1408,Method,HyperIMTS: Hypergraph Neural Network for Irregular Multivariate Time Series Forecasting,"Boyuan Li, Yicheng Luo, Zhen Liu, Junhao Zheng, Jianming Lv, Qianli Ma",Main,https://proceedings.mlr.press/v267/li25bl.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bl/li25bl.pdf,https://openreview.net/forum?id=u8wRbX2r2V
1409,Method,Beyond Zero Initialization: Investigating the Impact of Non-Zero Initialization on LoRA Fine-Tuning Dynamics,"Shiwei Li, Xiandi Luo, Xing Tang, Haozhao Wang, Hao Chen, Weihong Luo, Yuhua Li, Xiuqiang He, Ruixuan Li",Main,https://proceedings.mlr.press/v267/li25bm.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bm/li25bm.pdf,https://openreview.net/forum?id=8V6MEtSnlR
1410,Method,The Panaceas for Improving Low-Rank Decomposition in Communication-Efficient Federated Learning,"Shiwei Li, Xiandi Luo, Haozhao Wang, Xing Tang, Shijie Xu, Weihong Luo, Yuhua Li, Xiuqiang He, Ruixuan Li",Main,https://proceedings.mlr.press/v267/li25bn.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bn/li25bn.pdf,https://openreview.net/forum?id=aooq3tQIX9
1411,Method,STAR: Learning Diverse Robot Skill Abstractions through Rotation-Augmented Vector Quantization,"Hao Li, Qi Lv, Rui Shao, Xiang Deng, Yinchuan Li, Jianye Hao, Liqiang Nie",Main,https://proceedings.mlr.press/v267/li25bo.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bo/li25bo.pdf,https://openreview.net/forum?id=n1cqQK4hhC
1412,Dataset,Active Evaluation Acquisition for Efficient LLM Benchmarking,"Yang Li, Jie Ma, Miguel Ballesteros, Yassine Benajiba, Graham Horwood",Main,https://proceedings.mlr.press/v267/li25bp.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bp/li25bp.pdf,https://openreview.net/forum?id=EHqQaBYYlE
1413,Method,Optimal Auction Design in the Joint Advertising,"Yang Li, Yuchao Ma, Qi Qi",Main,https://proceedings.mlr.press/v267/li25bq.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bq/li25bq.pdf,https://openreview.net/forum?id=1WfWvpiEPE
1414,Method,Learning Input Encodings for Kernel-Optimal Implicit Neural Representations,"Zhemin Li, Liyuan Ma, Hongxia Wang, Yaoyun Zeng, Xiaolong Han",Main,https://proceedings.mlr.press/v267/li25br.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25br/li25br.pdf,https://openreview.net/forum?id=Cx80t5FAQJ
1415,Method,Generative Modeling Reinvents Supervised Learning: Label Repurposing with Predictive Consistency Learning,"Yang Li, Jiale Ma, Yebin Yang, Qitian Wu, Hongyuan Zha, Junchi Yan",Main,https://proceedings.mlr.press/v267/li25bs.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bs/li25bs.pdf,https://openreview.net/forum?id=FO2fu3daSL
1416,Method,Modified K-means Algorithm with Local Optimality Guarantees,"Mingyi Li, Michael R. Metel, Akiko Takeda",Main,https://proceedings.mlr.press/v267/li25bt.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bt/li25bt.pdf,https://openreview.net/forum?id=v68wPjgEQ8
1417,Dataset,PISA Experiments: Exploring Physics Post-Training for Video Diffusion Models by Watching Stuff Drop,"Chenyu Li, Oscar Michel, Xichen Pan, Sainan Liu, Mike Roberts, Saining Xie",Main,https://proceedings.mlr.press/v267/li25bu.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bu/li25bu.pdf,https://openreview.net/forum?id=RFCp1QzzHQ
1418,Method,Policy Guided Tree Search for Enhanced LLM Reasoning,Yang Li,Main,https://proceedings.mlr.press/v267/li25bv.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bv/li25bv.pdf,https://openreview.net/forum?id=NNWSNy4YB4
1419,Method,"SafetyAnalyst: Interpretable, Transparent, and Steerable Safety Moderation for AI Behavior","Jing-Jing Li, Valentina Pyatkin, Max Kleiman-Weiner, Liwei Jiang, Nouha Dziri, Anne Collins, Jana Schaich Borg, Maarten Sap, Yejin Choi, Sydney Levine",Main,https://proceedings.mlr.press/v267/li25bw.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bw/li25bw.pdf,https://openreview.net/forum?id=WUGrleBcYP
1420,Method,Strong and Weak Identifiability of Optimization-based Causal Discovery in Non-linear Additive Noise Models,"Mingjia Li, Hong Qian, Tian-Zuo Wang, Shujun Li, Min Zhang, Aimin Zhou",Main,https://proceedings.mlr.press/v267/li25bx.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bx/li25bx.pdf,https://openreview.net/forum?id=sgHza4bz3n
1421,Method,VIP: Vision Instructed Pre-training for Robotic Manipulation,"Zhuoling Li, Liangliang Ren, Jinrong Yang, Yong Zhao, Xiaoyang Wu, Zhenhua Xu, Xiang Bai, Hengshuang Zhao",Main,https://proceedings.mlr.press/v267/li25by.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25by/li25by.pdf,https://openreview.net/forum?id=ccUNMIbpcf
1422,Dataset,Beyond Cropped Regions: New Benchmark and Corresponding Baseline for Chinese Scene Text Retrieval in Diverse Layouts,"Gengluo Li, Huawen Shen, Yu Zhou",Main,https://proceedings.mlr.press/v267/li25bz.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25bz/li25bz.pdf,https://openreview.net/forum?id=G80YGyxzv7
1423,Method,Taming Knowledge Conflicts in Language Models,"Gaotang Li, Yuzhong Chen, Hanghang Tong",Main,https://proceedings.mlr.press/v267/li25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25c/li25c.pdf,https://openreview.net/forum?id=0cEZyhHEks
1424,Method,The Hidden Life of Tokens: Reducing Hallucination of Large Vision-Language Models Via Visual Information Steering,"Zhuowei Li, Haizhou Shi, Yunhe Gao, Di Liu, Zhenting Wang, Yuxiao Chen, Ting Liu, Long Zhao, Hao Wang, Dimitris N. Metaxas",Main,https://proceedings.mlr.press/v267/li25ca.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ca/li25ca.pdf,https://openreview.net/forum?id=7BKcLeHQsm
1425,Method,Deterministic Sparse Fourier Transform for Continuous Signals with Frequency Gap,"Xiaoyu Li, Zhao Song, Shenghao Xie",Main,https://proceedings.mlr.press/v267/li25cb.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cb/li25cb.pdf,https://openreview.net/forum?id=enwylUTeuP
1426,Method,Balanced Learning for Domain Adaptive Semantic Segmentation,"Wangkai Li, Rui Sun, Bohao Liao, Zhaoyang Li, Tianzhu Zhang",Main,https://proceedings.mlr.press/v267/li25cc.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cc/li25cc.pdf,https://openreview.net/forum?id=9ADQZAfcUC
1427,Method,Closed-Loop Long-Horizon Robotic Planning via Equilibrium Sequence Modeling,"Jinghan Li, Zhicheng Sun, Yadong Mu",Main,https://proceedings.mlr.press/v267/li25cd.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cd/li25cd.pdf,https://openreview.net/forum?id=MCqlamfhAy
1428,Method,Fairness on Principal Stratum: A New Perspective on Counterfactual Fairness,"Haoxuan Li, Zeyu Tang, Zhichao Jiang, Zhuangyan Fang, Yue Liu, Zhi Geng, Kun Zhang",Main,https://proceedings.mlr.press/v267/li25ce.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ce/li25ce.pdf,https://openreview.net/forum?id=7jxa1o8rDW
1429,Method,PatchPilot: A Cost-Efficient Software Engineering Agent with Early Attempts on Formal Verification,"Hongwei Li, Yuheng Tang, Shiqi Wang, Wenbo Guo",Main,https://proceedings.mlr.press/v267/li25cf.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cf/li25cf.pdf,https://openreview.net/forum?id=ybODpT8ydV
1430,Method,Improving LLM Video Understanding with 16 Frames Per Second,"Yixuan Li, Changli Tang, Jimin Zhuang, Yudong Yang, Guangzhi Sun, Wei Li, Zejun Ma, Chao Zhang",Main,https://proceedings.mlr.press/v267/li25cg.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cg/li25cg.pdf,https://openreview.net/forum?id=3H7qAT9Qow
1431,Method,What If We Recaption Billions of Web Images with LLaMA-3?,"Xianhang Li, Haoqin Tu, Mude Hui, Zeyu Wang, Bingchen Zhao, Junfei Xiao, Sucheng Ren, Jieru Mei, Qing Liu, Huangjie Zheng, Yuyin Zhou, Cihang Xie",Main,https://proceedings.mlr.press/v267/li25ch.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ch/li25ch.pdf,https://openreview.net/forum?id=Hntp7s2YfF
1432,Method,TMetaNet: Topological Meta-Learning Framework for Dynamic Link Prediction,"Hao Li, Hao Wan, Yuzhou Chen, Dongsheng Ye, Yulia Gel, Hao Jiang",Main,https://proceedings.mlr.press/v267/li25ci.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ci/li25ci.pdf,https://openreview.net/forum?id=A6RjIi2ONN
1433,Method,Dataflow-Guided Neuro-Symbolic Language Models for Type Inference,"Gen Li, Yao Wan, Hongyu Zhang, Zhou Zhao, Wenbin Jiang, Xuanhua Shi, Hai Jin, Zheng Wang",Main,https://proceedings.mlr.press/v267/li25cj.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cj/li25cj.pdf,https://openreview.net/forum?id=o5D8i2zZ1l
1434,Method,Learning Time-Varying Multi-Region Brain Communications via Scalable Markovian Gaussian Processes,"Weihan Li, Yule Wang, Chengrui Li, Anqi Wu",Main,https://proceedings.mlr.press/v267/li25ck.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ck/li25ck.pdf,https://openreview.net/forum?id=pOAEfqa26i
1435,Method,PIPA: Preference Alignment as Prior-Informed Statistical Estimation,"Junbo Li, Zhangyang Wang, Qiang Liu",Main,https://proceedings.mlr.press/v267/li25cl.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cl/li25cl.pdf,https://openreview.net/forum?id=XFz3EJS8RW
1436,Method,Towards Understanding Catastrophic Forgetting in Two-layer Convolutional Neural Networks,"Boqi Li, Youjun Wang, Weiwei Liu",Main,https://proceedings.mlr.press/v267/li25cm.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cm/li25cm.pdf,https://openreview.net/forum?id=WkqZ6Qmmq2
1437,Method,Geometry Informed Tokenization of Molecules for Language Model Generation,"Xiner Li, Limei Wang, Youzhi Luo, Carl Edwards, Shurui Gui, Yuchao Lin, Heng Ji, Shuiwang Ji",Main,https://proceedings.mlr.press/v267/li25cn.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cn/li25cn.pdf,https://openreview.net/forum?id=4umRQdvuW5
1438,Method,Better to Teach than to Give: Domain Generalized Semantic Segmentation via Agent Queries with Diffusion Model Guidance,"Fan Li, Xuan Wang, Min Qi, Zhaoxiang Zhang, Yuelei Xu",Main,https://proceedings.mlr.press/v267/li25co.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25co/li25co.pdf,https://openreview.net/forum?id=jvP1wbD0xh
1439,Method,Settling the Maximin Share Fairness for Scheduling among Groups of Machines,"Bo Li, Fangxiao Wang, Xing Shiji",Main,https://proceedings.mlr.press/v267/li25cp.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cp/li25cp.pdf,https://openreview.net/forum?id=Z4I9cf7WY6
1440,Method,FedSSI: Rehearsal-Free Continual Federated Learning with Synergistic Synaptic Intelligence,"Yichen Li, Yuying Wang, Haozhao Wang, Yining Qi, Tianzhe Xiao, Ruixuan Li",Main,https://proceedings.mlr.press/v267/li25cq.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cq/li25cq.pdf,https://openreview.net/forum?id=9hFQvmCl7P
1441,Method,Generalizing Causal Effects from Randomized Controlled Trials to Target Populations across Diverse Environments,"Baohong Li, Yingrong Wang, Anpeng Wu, Ming Ma, Ruoxuan Xiong, Kun Kuang",Main,https://proceedings.mlr.press/v267/li25cr.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cr/li25cr.pdf,https://openreview.net/forum?id=bHCio4Pg7e
1442,Method,RobustLight: Improving Robustness via Diffusion Reinforcement Learning for Traffic Signal Control,"Mingyuan Li, Jiahao Wang, Guangsheng Yu, Xu Wang, Qianrun Chen, Wei Ni, Lixiang Li, Haipeng Peng",Main,https://proceedings.mlr.press/v267/li25cs.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cs/li25cs.pdf,https://openreview.net/forum?id=YGjd2xw98G
1443,Method,Self-supervised Masked Graph Autoencoder via Structure-aware Curriculum,"Haoyang Li, Xin Wang, Zeyang Zhang, Zongyuan Wu, Linxin Xiao, Wenwu Zhu",Main,https://proceedings.mlr.press/v267/li25ct.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ct/li25ct.pdf,https://openreview.net/forum?id=6gX4rP6QJW
1444,Dataset,Reflection-Bench: Evaluating Epistemic Agency in Large Language Models,"Lingyu Li, Yixu Wang, Haiquan Zhao, Shuqi Kong, Yan Teng, Chunbo Li, Yingchun Wang",Main,https://proceedings.mlr.press/v267/li25cu.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cu/li25cu.pdf,https://openreview.net/forum?id=eff38SdyvN
1445,Method,Disentangling Invariant Subgraph via Variance Contrastive Estimation under Distribution Shifts,"Haoyang Li, Xin Wang, Xueling Zhu, Weigao Wen, Wenwu Zhu",Main,https://proceedings.mlr.press/v267/li25cv.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cv/li25cv.pdf,https://openreview.net/forum?id=YeQ8SGjarH
1446,Method,The Devil Is in the Details: Tackling Unimodal Spurious Correlations for Generalizable Multimodal Reward Models,"Zichao Li, Xueru Wen, Jie Lou, Yuqiu Ji, Yaojie Lu, Xianpei Han, Debing Zhang, Le Sun",Main,https://proceedings.mlr.press/v267/li25cw.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cw/li25cw.pdf,https://openreview.net/forum?id=b0qRSUcQP7
1447,Method,Approximately Correct Label Distribution Learning,"Weiwei Li, Haitao Wu, Yunan Lu, Xiuyi Jia",Main,https://proceedings.mlr.press/v267/li25cx.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cx/li25cx.pdf,https://openreview.net/forum?id=6BHa4AJVSM
1448,Method,Toward Data-centric Directed Graph Learning: An Entropy-driven Approach,"Xunkai Li, Zhengyu Wu, Kaichi Yu, Hongchao Qin, Guang Zeng, Rong-Hua Li, Guoren Wang",Main,https://proceedings.mlr.press/v267/li25cy.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cy/li25cy.pdf,https://openreview.net/forum?id=qMgxXXMMSE
1449,Method,Imagine While Reasoning in Space: Multimodal Visualization-of-Thought,"Chengzu Li, Wenshan Wu, Huanyu Zhang, Yan Xia, Shaoguang Mao, Li Dong, Ivan Vulić, Furu Wei",Main,https://proceedings.mlr.press/v267/li25cz.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25cz/li25cz.pdf,https://openreview.net/forum?id=6vk6Xg24ZC
1450,Method,When Bad Data Leads to Good Models,"Kenneth Li, Yida Chen, Fernanda Viégas, Martin Wattenberg",Main,https://proceedings.mlr.press/v267/li25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25d/li25d.pdf,https://openreview.net/forum?id=SsLGTZKXf1
1451,Method,Extracting Rare Dependence Patterns via Adaptive Sample Reweighting,"Yiqing Li, Yewei Xia, Xiaofei Wang, Zhengming Chen, Liuhua Peng, Mingming Gong, Kun Zhang",Main,https://proceedings.mlr.press/v267/li25da.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25da/li25da.pdf,https://openreview.net/forum?id=iIPAdNq9cq
1452,Method,BCE vs. CE in Deep Feature Learning,"Qiufu Li, Huibin Xiao, Linlin Shen",Main,https://proceedings.mlr.press/v267/li25db.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25db/li25db.pdf,https://openreview.net/forum?id=aoLFIUlyPE
1453,Method,Revisiting Cooperative Off-Policy Multi-Agent Reinforcement Learning,"Yueheng Li, Guangming Xie, Zongqing Lu",Main,https://proceedings.mlr.press/v267/li25dc.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dc/li25dc.pdf,https://openreview.net/forum?id=JPkJAyutW0
1454,Method,KVTuner: Sensitivity-Aware Layer-Wise Mixed-Precision KV Cache Quantization for Efficient and Nearly Lossless LLM Inference,"Xing Li, Zeyu Xing, Yiming Li, Linping Qu, Hui-Ling Zhen, Yiwu Yao, Wulong Liu, Sinno Jialin Pan, Mingxuan Yuan",Main,https://proceedings.mlr.press/v267/li25dd.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dd/li25dd.pdf,https://openreview.net/forum?id=zDwipF6h06
1455,Method,One Image is Worth a Thousand Words: A Usability Preservable Text-Image Collaborative Erasing Framework,"Feiran Li, Qianqian Xu, Shilong Bao, Zhiyong Yang, Xiaochun Cao, Qingming Huang",Main,https://proceedings.mlr.press/v267/li25de.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25de/li25de.pdf,https://openreview.net/forum?id=OaC01wTE44
1456,Method,Reasoning-as-Logic-Units: Scaling Test-Time Reasoning in Large Language Models Through Logic Unit Alignment,"Cheryl Li, Tianyuan Xu, Steven Y. Guo",Main,https://proceedings.mlr.press/v267/li25df.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25df/li25df.pdf,https://openreview.net/forum?id=mMgSxbO4H0
1457,Method,Gumiho: A Hybrid Architecture to Prioritize Early Tokens in Speculative Decoding,"Jinze Li, Yixing Xu, Haiduo Huang, Xuanwu Yin, Dong Li, Edith C. H. Ngai, Emad Barsoum",Main,https://proceedings.mlr.press/v267/li25dg.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dg/li25dg.pdf,https://openreview.net/forum?id=0ObGn4e1IS
1458,Method,Balancing Preservation and Modification: A Region and Semantic Aware Metric for Instruction-Based Image Editing,"Zhuoying Li, Zhu Xu, Yuxin Peng, Yang Liu",Main,https://proceedings.mlr.press/v267/li25dh.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dh/li25dh.pdf,https://openreview.net/forum?id=Nrs6csi52N
1459,Method,Understanding Nonlinear Implicit Bias via Region Counts in Input Space,"Jingwei Li, Jing Xu, Zifan Wang, Huishuai Zhang, Jingzhao Zhang",Main,https://proceedings.mlr.press/v267/li25di.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25di/li25di.pdf,https://openreview.net/forum?id=0K4H3TBIIV
1460,Method,LARM: Large Auto-Regressive Model for Long-Horizon Embodied Intelligence,"Zhuoling Li, Xiaogang Xu, Zhenhua Xu, Ser-Nam Lim, Hengshuang Zhao",Main,https://proceedings.mlr.press/v267/li25dj.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dj/li25dj.pdf,https://openreview.net/forum?id=zcx7jqUZg5
1461,Method,Focal-SAM: Focal Sharpness-Aware Minimization for Long-Tailed Classification,"Sicong Li, Qianqian Xu, Zhiyong Yang, Zitai Wang, Linchao Zhang, Xiaochun Cao, Qingming Huang",Main,https://proceedings.mlr.press/v267/li25dk.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dk/li25dk.pdf,https://openreview.net/forum?id=lCk4PZto8T
1462,Method,Learning from True-False Labels via Multi-modal Prompt Retrieving,"Zhongnian Li, Jinghao Xu, Peng Ying, Meng Wei, Xinzheng Xu",Main,https://proceedings.mlr.press/v267/li25dl.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dl/li25dl.pdf,https://openreview.net/forum?id=CKQI3Nksxm
1463,Method,Clipped SGD Algorithms for Performative Prediction: Tight Bounds for Stochastic Bias and Remedies,"Qiang Li, Michal Yemini, Hoi To Wai",Main,https://proceedings.mlr.press/v267/li25dm.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dm/li25dm.pdf,https://openreview.net/forum?id=wGq6WpfhFl
1464,Method,GPTAQ: Efficient Finetuning-Free Quantization for Asymmetric Calibration,"Yuhang Li, Ruokai Yin, Donghyun Lee, Shiting Xiao, Priyadarshini Panda",Main,https://proceedings.mlr.press/v267/li25dn.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dn/li25dn.pdf,https://openreview.net/forum?id=QdELyl0FST
1465,Method,Maximal Update Parametrization and Zero-Shot Hyperparameter Transfer for Fourier Neural Operators,"Shanda Li, Shinjae Yoo, Yiming Yang",Main,https://proceedings.mlr.press/v267/li25do.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25do/li25do.pdf,https://openreview.net/forum?id=fHt4Nau7FW
1466,Method,MASS: Mathematical Data Selection via Skill Graphs for Pretraining Large Language Models,"Jiazheng Li, Lu Yu, Qing Cui, Zhiqiang Zhang, Jun Zhou, Yanfang Ye, Chuxu Zhang",Main,https://proceedings.mlr.press/v267/li25dp.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dp/li25dp.pdf,https://openreview.net/forum?id=RvYO10B5ss
1467,Method,LLM-Assisted Semantically Diverse Teammate Generation for Efficient Multi-agent Coordination,"Lihe Li, Lei Yuan, Pengsen Liu, Tao Jiang, Yang Yu",Main,https://proceedings.mlr.press/v267/li25dq.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dq/li25dq.pdf,https://openreview.net/forum?id=Vhktpw6Vid
1468,Method,Automatic Reward Shaping from Confounded Offline Data,"Mingxuan Li, Junzhe Zhang, Elias Bareinboim",Main,https://proceedings.mlr.press/v267/li25dr.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dr/li25dr.pdf,https://openreview.net/forum?id=Hu7hUjEMiW
1469,Dataset,EgoPrivacy: What Your First-Person Camera Says About You?,"Yijiang Li, Genpei Zhang, Jiacheng Cheng, Yi Li, Xiaojun Shan, Dashan Gao, Jiancheng Lyu, Yuan Li, Ning Bi, Nuno Vasconcelos",Main,https://proceedings.mlr.press/v267/li25ds.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ds/li25ds.pdf,https://openreview.net/forum?id=aMXOX8VrNq
1470,Method,Alpha-SQL: Zero-Shot Text-to-SQL using Monte Carlo Tree Search,"Boyan Li, Jiayi Zhang, Ju Fan, Yanwei Xu, Chong Chen, Nan Tang, Yuyu Luo",Main,https://proceedings.mlr.press/v267/li25dt.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dt/li25dt.pdf,https://openreview.net/forum?id=kGg1ndttmI
1471,Method,CommVQ: Commutative Vector Quantization for KV Cache Compression,"Junyan Li, Yang Zhang, Muhammad Yusuf Hassan, Talha Chafekar, Tianle Cai, Zhile Ren, Pengsheng Guo, Foroozan Karimzadeh, Colorado Reed, Chong Wang, Chuang Gan",Main,https://proceedings.mlr.press/v267/li25du.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25du/li25du.pdf,https://openreview.net/forum?id=sbbyCB39HN
1472,Dataset,LaRA: Benchmarking Retrieval-Augmented Generation and Long-Context LLMs – No Silver Bullet for LC or RAG Routing,"Kuan Li, Liwen Zhang, Yong Jiang, Pengjun Xie, Fei Huang, Shuai Wang, Minhao Cheng",Main,https://proceedings.mlr.press/v267/li25dv.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dv/li25dv.pdf,https://openreview.net/forum?id=CLF25dahgA
1473,Method,InfoCons: Identifying Interpretable Critical Concepts in Point Clouds via Information Theory,"Feifei Li, Mi Zhang, Zhaoxiang Wang, Min Yang",Main,https://proceedings.mlr.press/v267/li25dw.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dw/li25dw.pdf,https://openreview.net/forum?id=cumipBkkAR
1474,Method,Tilted Sharpness-Aware Minimization,"Tian Li, Tianyi Zhou, Jeff Bilmes",Main,https://proceedings.mlr.press/v267/li25dx.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dx/li25dx.pdf,https://openreview.net/forum?id=bwfiFv8KG2
