No,Type,Title,Authors,Track,Decision,Paper_Link,PDF_Link
3100,Method,Universal Algorithm-Implicit Learning,"Stefano Woerner, Seong Joon Oh, Christian Baumgartner",Main,Accept (regular),https://openreview.net/forum?id=tAcVihAkb3,https://openreview.net/pdf?id=tAcVihAkb3
3101,Method,GICDM: Mitigating Hubness for Reliable Distance-Based Generative Model Evaluation,"Nicolas Salvy, Hugues Talbot, Thirion Bertrand",Main,Accept (regular),https://openreview.net/forum?id=fJDZqUXTeE,https://openreview.net/pdf?id=fJDZqUXTeE
3102,Method,TriForces: Augmenting Atomistic GNNs for Transferable Representations,"Ali Ramlaoui, Alexandre Duval, Hannah Bull, Victor Schmidt, Hugues Talbot, Fragkiskos Malliaros, Joseph Musielewicz",Main,Accept (regular),https://openreview.net/forum?id=dVgMUSGPN3,https://openreview.net/pdf?id=dVgMUSGPN3
3103,Method,ToMoE: Converting Dense Large Language Models to Mixture-of-Experts through Dynamic Structural Pruning,"Shangqian Gao, Ting Hua, Reza Shirkavand, Chi-Heng Lin, Zheng Tang, Zhengao Li, Longge Yuan, Fangyi Li, Zeyu Zhang, Alireza Ganjdanesh, Qian Lou, Jie Xu, Yen-Chang Hsu",Other track (journal-track poster),Poster,https://icml.cc/virtual/2026/poster/68821,
3104,Method,Multi-Task Bayesian In-Context Learning,"Qingyang Zhu, Eric Oermann, Kyunghyun Cho",Main,Accept (regular),https://openreview.net/forum?id=Wcl5b7O2KT,https://openreview.net/pdf?id=Wcl5b7O2KT
3105,Method,Rational Neural Networks have Expressivity Advantages,"Maosen Tang, Alex Townsend",Main,Accept (regular),https://openreview.net/forum?id=gPQQyHFbEA,https://openreview.net/pdf?id=gPQQyHFbEA
3106,Method,One Coin Has Two Sides: Single Poistive Multi Label Learning from Salient Annotations,"Xiaoyu Wang, Zhuoming Li, Bo Han, Hui LIU, Junhui Hou, Yuheng Jia",Main,Accept (regular),https://openreview.net/forum?id=LhhFsfAzL6,https://openreview.net/pdf?id=LhhFsfAzL6
3107,Method,Rectified LpJEPA: Joint-Embedding Predictive Architectures with Sparse and Maximum-Entropy Representations,"Yilun Kuang, Yash Dagade, Tim G. J. Rudner, Randall Balestriero, Yann LeCun",Main,Accept (regular),https://openreview.net/forum?id=CJ7aYueFJ3,https://openreview.net/pdf?id=CJ7aYueFJ3
3108,Method,Generalized Boundary FDR Control under Arbitrary Dependence: An Approach on Closure Principle,"Yifan Zhang, Wentao Zhang, Changliang Zou, Haojie Ren",Main,Accept (regular),https://openreview.net/forum?id=b2YHcg9o1e,https://openreview.net/pdf?id=b2YHcg9o1e
3109,Method,Trees to Flows and Back: Unifying Decision Trees and Diffusion Models,"Sai Niranjan Ramachandran, Suvrit Sra",Main,Accept (regular),https://openreview.net/forum?id=gW7NZN8zJu,https://openreview.net/pdf?id=gW7NZN8zJu
3110,Method,Image-to-Brain Signal Generation for Visual Prosthesis with CLIP Guided Multimodal Diffusion Models,"Ganxi Xu, Zhao-Rong Lai, Yuting Tang, Yonghao Song, Guoxu Zhou, Boyu Wang, Jian Zhu, Jinyi Long",Main,Accept (regular),https://openreview.net/forum?id=iPTCYxloni,https://openreview.net/pdf?id=iPTCYxloni
3111,Method,Steering at the Source: Style Modulation Heads for Robust Persona Control,"Yoshihiro Izawa, Gouki Minegishi, Koshi Eguchi, Sosuke Hosokawa, Kenjiro Taura",Main,Accept (regular),https://openreview.net/forum?id=r6EuKr1hq4,https://openreview.net/pdf?id=r6EuKr1hq4
3112,Method,Recognize Your Orchestrator: An Entropy Dynamics Perspective for LLM Multi-Agent Systems,"Junze Zhu, Weihao Chen, Xuanwang Zhang, Zhen Wu, Xinyu Dai",Main,Accept (regular),https://openreview.net/forum?id=VMMQj6M94x,https://openreview.net/pdf?id=VMMQj6M94x
3113,Method,Frequency Matching in Spiking Neural Networks for mmWave Sensing,"Zhenyu Liao, Di Yu, Changze Lv, Wentao Tong, Linshan Jiang, Sijie Ji, Xin Du, Hailiang Zhao, Xiaoqing Zheng, Shuiguang Deng",Main,Accept (regular),https://openreview.net/forum?id=kOgsGq2mfC,https://openreview.net/pdf?id=kOgsGq2mfC
3114,Method,Multimodal Fusion via Self-Consistent Task-Gradient Fields,"Jiayu Xiong, Jing Wang, Jun Xue, Wanlong Wang, Jianlong Kwan, Xiaosen Lyu, Zhouqiang Jiang",Main,Accept (regular),https://openreview.net/forum?id=KDJf0EyawI,https://openreview.net/pdf?id=KDJf0EyawI
3115,Method,Geometry-based Schrödinger Bridges for Trustworthy Multimodal Fusion,"Jiayu Xiong, Jing Wang, Qi Zhang, Wanlong Wang, Jun Xue",Main,Accept (regular),https://openreview.net/forum?id=XVHhMLqPrh,https://openreview.net/pdf?id=XVHhMLqPrh
3116,Method,Noise-corrected GRPO: From Noisy Rewards to Unbiased Gradients,"Omar Elmansouri, Fathinah Izzati, Mohamed El Amine Seddik, Salem Lahlou",Main,Accept (regular),https://openreview.net/forum?id=mnU8odBWYE,https://openreview.net/pdf?id=mnU8odBWYE
3117,Method,Exploiting weight-space symmetries for approximating curvature,"Artem Artemev, Rui Xia, Benjamin M. Boyd, Youjing Yu, Felix Dangel, Guillaume Hennequin, Alberto Bernacchia",Main,Accept (regular),https://openreview.net/forum?id=yiq2tZojBK,https://openreview.net/pdf?id=yiq2tZojBK
3118,Method,Hierarchical Goal Abstractions via Learned Subset Relations,"Fabian Wurzberger, Sebastian Gottwald, Zeqiang Zhang, Daniel A Braun",Main,Accept (regular),https://openreview.net/forum?id=Qoh16QHG24,https://openreview.net/pdf?id=Qoh16QHG24
3119,Method,Geometry-Guided Modeling of Foundation Features Enables Generalizable Object Shape Deformation Learning,"YIYAO MA, Kai Chen, Zhongxiang Zhou, Zhuheng Song, Dongsheng Xie, Zelong Tan, Rong Xiong, DOU QI",Main,Accept (regular),https://openreview.net/forum?id=iae4cvYkfU,https://openreview.net/pdf?id=iae4cvYkfU
3120,Method,Cross-Embodiment Robot Foundation World Models with Latent Actions,"Huang Huang, Sriram Yenamandra, Arjun Majumdar, Elie Aljalbout, Tushar Nagarajan, Jimmy Yang, Akshara Rai, Michael Rabbat, Li Fei-Fei, Jiajun Wu, Tingfan Wu, Franziska Meier",Main,Accept (regular),https://openreview.net/forum?id=S30Y1sBz34,https://openreview.net/pdf?id=S30Y1sBz34
3121,Method,Scalable and Stable Estimation of Amari $\alpha$-Divergence using Random Fourier Features,"Jiaolong Wang, Fode Zhang, Lingrui Wang",Main,Accept (regular),https://openreview.net/forum?id=gyxhoU9rbm,https://openreview.net/pdf?id=gyxhoU9rbm
3122,Method,CofactGVR: Counterfactual Intervention for Grounded Visual Reasoning,"Yan Zhang, Zhijin Qin, Feng Xu, guiguang ding, Jungong Han",Main,Accept (regular),https://openreview.net/forum?id=anm4mC6KLx,https://openreview.net/pdf?id=anm4mC6KLx
3123,Method,Event2Vec: Processing neuromorphic events directly by representations in vector space,"Wei Fang, Priyadarshini Panda",Main,Accept (regular),https://openreview.net/forum?id=amDEBt8tmw,https://openreview.net/pdf?id=amDEBt8tmw
3124,Method,STARCaster: Spatio-Temporal AutoRegressive Video Diffusion for Identity- and View-Aware Talking Portraits,"Foivos Paraperas Papantoniou, Stathis Galanakis, Rolandos Alexandros Potamias, Bernhard Kainz, Stefanos Zafeiriou",Main,Accept (regular),https://openreview.net/forum?id=8wOASkNLzQ,https://openreview.net/pdf?id=8wOASkNLzQ
3125,Method,ProactiveLLM: Learning Active Interaction for Streaming Large Language Models,"Junlong Tong, Yao Zhang, Anhao Zhao, Yingqi Fan, Yunpu Ma, Xiaoyu Shen",Main,Accept (regular),https://openreview.net/forum?id=sr1qgowJQ1,https://openreview.net/pdf?id=sr1qgowJQ1
3126,Method,Revealing Scaling Paradox in Large-scale Time Series Models: Implications for More Efficient and Accurate Forecasting,"Xin Qiu, Junlong Tong, Yirong Sun, Yunpu Ma, Xiaoyu Shen",Main,Accept (regular),https://openreview.net/forum?id=YmFkYtD6wO,https://openreview.net/pdf?id=YmFkYtD6wO
3127,Method,PRISM: Distribution-free Adaptive Computation of Matrix Functions for Accelerating Neural Network Training,"Shenghao Yang, Zhichao Wang, Oleg Balabanov, N. Benjamin Erichson, Michael Mahoney",Main,Accept (regular),https://openreview.net/forum?id=hwhvjhXC0m,https://openreview.net/pdf?id=hwhvjhXC0m
3128,Method,CVSearch: Empowering Multimodal LLMs with Cognitive Visual Search for High-Resolution Image Perception,"Liupeng Li, Haoqian Kang, Zhenyu Lu, Jinpeng Wang, Bin Chen, Ke Chen, Yaowei Wang",Main,Accept (regular),https://openreview.net/forum?id=8WA5l5tjF6,https://openreview.net/pdf?id=8WA5l5tjF6
3129,Method,NetDiff: Graph Diffusion with Improved Global Capabilities to Generate and Update Mobile Network Topologies,"Félix Marcoccia, Victor Fagoo, Gilles de Saint Julien, Cédric Adjih, Thomas Watteyne, Paul Mühlethaler",Main,Accept (regular),https://openreview.net/forum?id=410yEtDdA7,https://openreview.net/pdf?id=410yEtDdA7
3130,Method,Rank-Learner: Orthogonal Ranking of Treatment Effects,"Henri Arno, Dennis Frauen, Emil Javurek, Thomas Demeester, Stefan Feuerriegel",Main,Accept (regular),https://openreview.net/forum?id=xM56OFSUaN,https://openreview.net/pdf?id=xM56OFSUaN
3131,Method,Frictional Q-Learning,"Hyunwoo Kim, Hyo Kyung Lee",Main,Accept (regular),https://openreview.net/forum?id=rSEdPcvrme,https://openreview.net/pdf?id=rSEdPcvrme
3132,Method,Adversarially Robust Control of Conditional Value-at-Risk via Rockafellar-Uryasev Conformal Inference,"Catherine Chen, Jingyan Shen, Xinyu Yang, Lihua Lei",Main,Accept (regular),https://openreview.net/forum?id=Vhesstbfg6,https://openreview.net/pdf?id=Vhesstbfg6
3133,Method,How to Avoid Debate: Scalable AI Safety via Doubly-Efficient Interactive Proofs,"Liyan Chen, Yael Kalai, Zoe Xi",Main,Accept (regular),https://openreview.net/forum?id=zWj01NGa1O,https://openreview.net/pdf?id=zWj01NGa1O
3134,Method,HInT: Hypergraph Infusion at the Structural Layers Improves Table Understanding,"Wonjin Lee, Soomi Jeong, Kwang In Kim",Main,Accept (regular),https://openreview.net/forum?id=00qFGVnqba,https://openreview.net/pdf?id=00qFGVnqba
3135,Method,d$^2$p: Structured Soft Attention Is All You Need,"Casey Mogilevsky, Kimberly Liang",Main,Accept (regular),https://openreview.net/forum?id=ZPtK8LKcvi,https://openreview.net/pdf?id=ZPtK8LKcvi
3136,Method,Efficient and Unbiased Sampling from Boltzmann Distributions via Variance-Tuned Diffusion Models,"Fengzhe Zhang, Laurence Midgley, Jose Miguel Hernandez-Lobato",Other track (journal-track poster),Poster,https://icml.cc/virtual/2026/poster/68827,
3137,Method,Continuous Diffusion Models Can Obey Formal Syntax,"Jinwoo Kim, Taylor Berg-Kirkpatrick, Loris D&amp;#x27;Antoni",Main,Accept (regular),https://openreview.net/forum?id=wvdev0bqQd,https://openreview.net/pdf?id=wvdev0bqQd
3138,Method,Offline Reinforcement Learning of High-Quality Behaviors Under Robust Style Alignment,"Mathieu Petitbois, Rémy Portelas, sylvain lamprier",Main,Accept (spotlight),https://openreview.net/forum?id=jxdjDmWpNX,https://openreview.net/pdf?id=jxdjDmWpNX
3139,Method,Flatness-Aware Stochastic Gradient Langevin Dynamics,"Stefano Bruno, Youngsik Hwang, JaeHyeon An, Sotirios Sabanis, Dongyoung Lim",Main,Accept (regular),https://openreview.net/forum?id=Kw0nhxeTeI,https://openreview.net/pdf?id=Kw0nhxeTeI
3140,Method,Position: The Inevitable Transition to Machine Learning in Quantum Chemistry,"Karen Sargsyan, Chao-Ping Hsu",Position,Accept (regular),https://openreview.net/forum?id=Mq1oTEIwp4,https://openreview.net/pdf?id=Mq1oTEIwp4
3141,Method,The Pareto-optimal Trade-off between Regret and Statistical Inference in Linear Stochastic Bandits under Safety Constraints,"Yuming Shao, Zhixuan Fang",Main,Accept (regular),https://openreview.net/forum?id=iS47CGV3Ts,https://openreview.net/pdf?id=iS47CGV3Ts
3142,Method,Efficient Neural Controlled Differential Equations via Attentive Kernel Smoothing,"Egor Serov, Ilya Kuleshov, Alexey Zaytsev",Main,Accept (regular),https://openreview.net/forum?id=e6hVbhHEXh,https://openreview.net/pdf?id=e6hVbhHEXh
3143,Method,The Lie We Tell: Correcting the Euclidean Fallacy in Vision Language Action Policies via Score Matching on Tangent Space,"Bing-Cheng Chuang, I-Hsuan Chu, Bor Jiun Lin, Yang YuanFu, Min Sun, Chun-Yi Lee",Main,Accept (regular),https://openreview.net/forum?id=L0xGI4e0BF,https://openreview.net/pdf?id=L0xGI4e0BF
3144,Method,Geometry-Guided Generative Representation for Functional Brain Graphs,"Subati Abulikemu, Tiago Azevedo, Michail Mamalakis, John Suckling",Main,Accept (regular),https://openreview.net/forum?id=ieUVj77Hsz,https://openreview.net/pdf?id=ieUVj77Hsz
3145,Method,A Flat Vocabulary or a Rich Hierarchy? Re-introducing Intrinsic Structure Transforms the Autoregressive Image Generation,"Lixuan He, Shikang Zheng",Main,Accept (regular),https://openreview.net/forum?id=igKogILa1h,https://openreview.net/pdf?id=igKogILa1h
3146,Method,Understanding LoRA as Knowledge Memory: An Empirical Analysis,"Seungju Back, Dongwoo Lee, Naun Kang, Taehee Lee, S. K. Hong, Youngjune Gwon, Sungjin Ahn",Main,Accept (regular),https://openreview.net/forum?id=0MVEJk4dhE,https://openreview.net/pdf?id=0MVEJk4dhE
3147,Method,Sharp Inequalities between Total Variation and Hellinger Distances for Gaussian Mixtures,"Joonhyuk Jung, Chao Gao",Main,Accept (spotlight),https://openreview.net/forum?id=ihMB4kA2SQ,https://openreview.net/pdf?id=ihMB4kA2SQ
3148,Method,REAR: Test-time Preference Realignment through Reward Decomposition,"Fuxiang Zhang, Pengcheng Wang, Chenran Li, Yi-Chen Li, Yuxin Chen, Lang Feng, Chenfeng Xu, Masayoshi Tomizuka, Bo An",Main,Accept (regular),https://openreview.net/forum?id=4KqCBOoKk7,https://openreview.net/pdf?id=4KqCBOoKk7
3149,Method,Neural Minimum Weight Perfect Matching for Quantum Error Codes,"Yotam Peled, David Zenati, Eliya Nachmani",Main,Accept (regular),https://openreview.net/forum?id=BFX213mKfh,https://openreview.net/pdf?id=BFX213mKfh
3150,Method,From Parameters to Data: A Task-Parameter-Guided Fine-Tuning Pipeline for Efficient LLM Alignment,"Hao Chen, Qi Zhang, Liyao Li, Zhanming Shen, Wentao Ye, Lirong Gao, NINGTAO WANG, Xing Fu, Xiaoyu Shen, Junbo Zhao",Main,Accept (regular),https://openreview.net/forum?id=nvvpssbgjH,https://openreview.net/pdf?id=nvvpssbgjH
3151,Method,Time-PEFT: Temporal and Multichannel Complexity-Based Fine-Tuning for Time-Series Foundation Models,"Jihye Na, Patara Trirat, Chanyoung Park, Jae-Gil Lee",Main,Accept (regular),https://openreview.net/forum?id=n8seTOinYs,https://openreview.net/pdf?id=n8seTOinYs
3152,Method,LoSA: Locality Aware Sparse Attention in Diffusion Language Models,"Haocheng Xi, Harman Singh, Yuezhou Hu, Coleman Hooper, Rishabh Tiwari, Aditya Tomar, Minjae Lee, Wonjun Kang, Michael Mahoney, Chenfeng Xu, Kurt Keutzer, Amir Gholaminejad",Main,Accept (regular),https://openreview.net/forum?id=SMhHoUepeR,https://openreview.net/pdf?id=SMhHoUepeR
3153,Method,Autoregressive Image Generation with Masked Bit Modeling,"Qihang Yu, Qihao Liu, Ju He, Xinyang Zhang, Yang Liu, Liang-Chieh Chen, Peter Chen",Main,Accept (regular),https://openreview.net/forum?id=jALSox02QD,https://openreview.net/pdf?id=jALSox02QD
3154,Method,Accelerating Q-learning through Efficient Value-sharing across Actions,"Prabhat Nagarajan, Brett Daley, Martha White, Marlos C. Machado",Main,Accept (spotlight),https://openreview.net/forum?id=bQXQa5NDpH,https://openreview.net/pdf?id=bQXQa5NDpH
3155,Method,SelfJudge: Faster Speculative Decoding via Self-Supervised Judge Verification,"Kanghoon Yoon, Minsub Kim, Sungjae Lee, Joonhyung Lee, Sunghyeon Woo, Yeonjun In, Se Jung Kwon, Chanyoung Park, Dongsoo Lee",Main,Accept (regular),https://openreview.net/forum?id=9DAX4oLVhy,https://openreview.net/pdf?id=9DAX4oLVhy
3156,Method,CONTINUUM: Restoring the Contiguous Tensor Abstraction Efficiently for Dynamic AI Workloads via Hardware Virtualization,"Yangyu Zhang, shuoming zhang, Chunwei Xia, Shuaijiang Li, Zhicheng Li, Ruiyuan Xu, Zheming Yang, Lei Chen, YUAN WEN, Guangli Li, Xiaobing Feng, Huimin Cui, Jiacheng Zhao",Main,Accept (spotlight),https://openreview.net/forum?id=hROxrfMoXj,https://openreview.net/pdf?id=hROxrfMoXj
3157,Method,Differentiable Conformal Training for LLM Reasoning Factuality,"Nathan Hittesdorf, Marco Salzetta, Lu Cheng",Main,Accept (regular),https://openreview.net/forum?id=XfndtVLIub,https://openreview.net/pdf?id=XfndtVLIub
3158,Method,Probabilistically-routed Bayesian Additive Spanning Trees for Learning on Constrained Domains,"Abhisek Chakraborty, Abhishek Mandal, Anirban Chakraborty",Main,Accept (regular),https://openreview.net/forum?id=aCZY76ltpg,https://openreview.net/pdf?id=aCZY76ltpg
3159,Method,Position: Multiplicity is an Inevitable and Inherent Challenge in Multimodal Learning,"Sanghyuk Chun, Olga Russakovsky",Position,Accept (regular),https://openreview.net/forum?id=oKUeKBYpXC,https://openreview.net/pdf?id=oKUeKBYpXC
3160,Method,Decision Transformers As Zero-Shot Learners via Text-Behavior Alignment,"Xin Zhang, Jonathan Martinez, Yanhua Li, Yingxue Zhang",Main,Accept (spotlight),https://openreview.net/forum?id=jqLPUccarO,https://openreview.net/pdf?id=jqLPUccarO
3161,Method,KIStego: Key-Independent Secure Image Distribution via Bipartite Structural Invariants,"Lijing Ren, denghui zhang",Main,Accept (regular),https://openreview.net/forum?id=w06a64z20d,https://openreview.net/pdf?id=w06a64z20d
3162,Method,NonZero: Interaction-Guided Exploration for Multi-Agent Monte Carlo Tree Search,"Sizhe Tang, Zuyuan Zhang, Mahdi Imani, Tian Lan",Main,Accept (spotlight),https://openreview.net/forum?id=Jh6gq9QsFa,https://openreview.net/pdf?id=Jh6gq9QsFa
3163,Method,Robust Self-reflective Hashing for Cross-modal Retrieval with Noisy Label,"Hao Sun, Qibing Qin, Lei Huang",Main,Accept (regular),https://openreview.net/forum?id=jyGcO0W5xd,https://openreview.net/pdf?id=jyGcO0W5xd
3164,Method,Distributionally Robust Markov Games with Average Reward,"Zachary Roch, Yue Wang",Main,Accept (regular),https://openreview.net/forum?id=UgPfadSsaA,https://openreview.net/pdf?id=UgPfadSsaA
3165,Method,Recurrent Structural Policy Gradient for Partially Observable Mean Field Games,"Clarisse Wibault, Sebastian Towers, Tiphaine Wibault, Juan Duque, Johannes Forkel, George Whittle, Andreas Schaab, Chiyuan Wang, Yucheng Yang, Michael A Osborne, Benjamin Moll, Jakob Foerster",Main,Accept (spotlight),https://openreview.net/forum?id=VkZQThGNgI,https://openreview.net/pdf?id=VkZQThGNgI
3166,Method,Taylor-Gaussians-Flow: Towards Non-uniform Motion for Novel View Synthesis from Monocular Video,"Yan Zaoming, Qizhou Chen, Yaomin Huang, Pengcheng Lei, Chenhao Shi, Yi Xu, HAICHUAN SONG, Faming Fang",Main,Accept (regular),https://openreview.net/forum?id=xGjhMGmmCF,https://openreview.net/pdf?id=xGjhMGmmCF
3167,Method,Discovering Implicit Large Language Model Alignment Objectives,"Edward Chen, Sanmi Koyejo, Carlos Guestrin",Main,Accept (regular),https://openreview.net/forum?id=kBEOlJ6ZqY,https://openreview.net/pdf?id=kBEOlJ6ZqY
3168,Method,Hybrid Reinforcement Learning in Adversarial Markov Decision Processes,"Duo Cheng, Xingyu Zhou, Bo Ji",Main,Accept (regular),https://openreview.net/forum?id=rfIFRFon5W,https://openreview.net/pdf?id=rfIFRFon5W
3169,Method,CSG: Cognitive Structure Generation for Intelligent Education,"Hengnian Gu, Zhifu Chen, Yuxin Chen, Jin Zhou, Dongdai Zhou",Main,Accept (regular),https://openreview.net/forum?id=PfarHkQG8e,https://openreview.net/pdf?id=PfarHkQG8e
3170,Method,DeepAnalyze: Agentic Large Language Models for Autonomous Data Science,"Shaolei Zhang, Ju Fan, Meihao Fan, Yizhe Liu, Yuxin Zhang, Xiaoyong Du",Main,Accept (regular),https://openreview.net/forum?id=tcPZvRXQhX,https://openreview.net/pdf?id=tcPZvRXQhX
3171,Method,HyperPotter: Spell the Charm of High-Order Interactions in Audio Deepfake Detection,"Qing Wen, Haohao Li, Zhongjie Ba, Peng Cheng, Miao He, Li Lu, Kui Ren",Main,Accept (regular),https://openreview.net/forum?id=vIXuPi8zUM,https://openreview.net/pdf?id=vIXuPi8zUM
3172,Method,Scalable GANs with Transformers,"Sangeek Hyun, MinKyu Lee, Jae-Pil Heo",Main,Accept (regular),https://openreview.net/forum?id=bTfHzEx9Xk,https://openreview.net/pdf?id=bTfHzEx9Xk
3173,Method,Position: Hippocampal Explicit Memory Is a Cornerstone to Human-Level AI,Sangjun Park,Position,Accept (regular),https://openreview.net/forum?id=wYv1WBpz7e,https://openreview.net/pdf?id=wYv1WBpz7e
3174,Method,BLISS: A Lightweight Bilevel Influence Scoring Method for Data Selection in Language Model Pretraining,"Jie Hao, Rui Yu, Wei Zhang, Huixia Judy Wang, Jie Xu, Mingrui Liu",Main,Accept (regular),https://openreview.net/forum?id=cFWgTYm1hW,https://openreview.net/pdf?id=cFWgTYm1hW
3175,Method,When Do Hallucinations Arise? A Graph Perspective on the Evolution of Path Reuse and Path Compression,"Xinnan Dai, Kai Yang, cheng Luo, Shenglai Zeng, Kai Guo, Jiliang Tang",Main,Accept (regular),https://openreview.net/forum?id=7hGdaMG8kY,https://openreview.net/pdf?id=7hGdaMG8kY
3176,Method,Beyond Attention Imbalance: Mitigating Hallucinations via Spectral Surgery,"Siqi Lu, Wei Suo, Yongbin Zheng, Jianhang Yao, Wanying XU, Peng Wang",Main,Accept (regular),https://openreview.net/forum?id=ZXm8JjfhW8,https://openreview.net/pdf?id=ZXm8JjfhW8
3177,Method,Embedding Trust: Semantic Isotropy Predicts Nonfactuality in Long-Form Text Generation,"Dhrupad Bhardwaj, Julia Kempe, Tim G. J. Rudner",Main,Accept (regular),https://openreview.net/forum?id=OrcJhUqdNG,https://openreview.net/pdf?id=OrcJhUqdNG
3178,Method,N2M: Bridging Navigation and Manipulation by Learning Pose Preference from Rollout,"Kaixin Chai, Hyunjun Lee, Joseph Lim",Main,Accept (regular),https://openreview.net/forum?id=yW9uNbRgOh,https://openreview.net/pdf?id=yW9uNbRgOh
3179,Method,Modelling Attention with Aitchison Geometry: Token Distinguishability and Temperature Scaling,"Sam Hilton-Jones, Timothy Norman, Zhanxing Zhu",Main,Accept (regular),https://openreview.net/forum?id=1hBJuMSEKs,https://openreview.net/pdf?id=1hBJuMSEKs
3180,Method,HyPOLE: Hyperproperty-Guided Multi-Agent Reinforcement Learning under Partial Observation,"Arshia Rafieioskouei, Tzu-Han Hsu, Matthew Lucas, Borzoo Bonakdarpour",Main,Accept (regular),https://openreview.net/forum?id=EVoPYB6ss3,https://openreview.net/pdf?id=EVoPYB6ss3
3181,Method,Action Manifold Smoothing: A Lipschitz Pathway Perspective on High-Dimensional Reinforcement Learning,Zhihao Lin,Main,Accept (regular),https://openreview.net/forum?id=KUPvnRtcZW,https://openreview.net/pdf?id=KUPvnRtcZW
3182,Method,"Don't Reinvent the Wheel, Just Realign the Spokes: Resource-Efficient Federated Fine-Tuning via Rank-Wise Expert Assembly","Yebo Wu, Jingguang Li, Zhijiang Guo, Li Li",Main,Accept (spotlight),https://openreview.net/forum?id=HdsEUNo4C4,https://openreview.net/pdf?id=HdsEUNo4C4
3183,Method,Cascaded Flow Matching for Heterogeneous Tabular Data with Mixed-Type Features,"Markus Mueller, Kathrin Gruber, Dennis Fok",Main,Accept (regular),https://openreview.net/forum?id=l2ywV9sV0L,https://openreview.net/pdf?id=l2ywV9sV0L
3184,Method,"Accuracy and Normalized Accuracy under Length Bias: Analysis, Guidelines, and a Bayesian Alternative",Koen Oostermeijer,Main,Accept (regular),https://openreview.net/forum?id=SbSFZ9N6DN,https://openreview.net/pdf?id=SbSFZ9N6DN
3185,Method,Understanding MARS: When Scaling Momentum Provably Helps,"Egor Shulgin, Tamaz Gadaev, Sarit Khirirat, Peter Richtarik",Main,Accept (regular),https://openreview.net/forum?id=jokamk4yGt,https://openreview.net/pdf?id=jokamk4yGt
3186,Method,Nonparametric Distribution Regression Re-calibration,"Ádám Jung, Domokos Kelen, Andras Benczur",Main,Accept (regular),https://openreview.net/forum?id=fTl7NXYtAB,https://openreview.net/pdf?id=fTl7NXYtAB
3187,Method,The Geometric Reasoner: Manifold-Informed Latent Foresight Search for Long-Context Reasoning,"Ren Zhuang, Ben Wang, Shuifa Sun",Main,Accept (regular),https://openreview.net/forum?id=mw7BL7AvQc,https://openreview.net/pdf?id=mw7BL7AvQc
3188,Method,Weight-sparse transformers have interpretable circuits,"Leo Gao, Achyuta Rajaram, Jacob Coxon, Soham Govande, Bowen Baker, Daniel Mossing",Main,Accept (regular),https://openreview.net/forum?id=Vw10TpuFCp,https://openreview.net/pdf?id=Vw10TpuFCp
3189,Method,Context Tuning for In-Context Optimization,"Jack Lu, Ryan Teehan, Zhenbang Yang, Mengye Ren",Main,Accept (regular),https://openreview.net/forum?id=UAJehyOPTS,https://openreview.net/pdf?id=UAJehyOPTS
3190,Method,SparseOpt: Addressing Normalization-induced Gradient Skew in Sparse Training,"Adnan Mohammed, Rohan Jain, Tom Jacobs, Ekansh Sharma, Rahul G. Krishnan, Rebekka Burkholz, Yani Ioannou",Main,Accept (regular),https://openreview.net/forum?id=o9JP7N8YO9,https://openreview.net/pdf?id=o9JP7N8YO9
3191,Method,$\texttt{MetaDistill}$: Unlocking the Performance Ceiling for Pretrained Optimizers,"Muqi Han, Ruoqi Xing, KAI WU, Xiaoyu Zhang, Handing Wang, Zilong Wang",Main,Accept (regular),https://openreview.net/forum?id=jNO4iYhZUu,https://openreview.net/pdf?id=jNO4iYhZUu
3192,Method,Thinking with Geometry: Active Geometry Integration for Spatial Reasoning,"Haoyuan Li, Qihang Cao, Tao Tang, Kun Xiang, Zihan Guo, Jianhua Han, Jia-Wang Bian, Hang Xu, Xiaodan Liang",Main,Accept (regular),https://openreview.net/forum?id=2mEC3bPBlS,https://openreview.net/pdf?id=2mEC3bPBlS
3193,Method,ScaleErasure: Inference-Time Minimal Intervention for Precise Concept Erasure in Next-Scale Autoregressive Image Generation,"Cong Wang, Haiyu Wu, Zhiwei Jiang, Zifeng Cheng, SHEN FEI, Yafeng Yin, Qing Gu",Main,Accept (regular),https://openreview.net/forum?id=xnap60lY3b,https://openreview.net/pdf?id=xnap60lY3b
3194,Method,Reward Auditor: Inference on Reward Modeling Suitability in Real-World Perturbed Scenarios,"Jianxiang Zang, Yongda Wei, Ruxue Bai, Shiyu Jiang, Nijia Mo, Binhong Li, Qiang Sun, Hui Liu",Main,Accept (regular),https://openreview.net/forum?id=6aFU1bnUnv,https://openreview.net/pdf?id=6aFU1bnUnv
3195,Method,"Certain Head, Uncertain Tail: Expert-Sample for Test-Time Scaling in Fine-Grained MoE","Yuanteng Chen, Peisong Wang, Nanxin Zeng, Yuantian Shao, Shuang Qiu, Gang Li, Jing Liu, Jian Cheng",Main,Accept (regular),https://openreview.net/forum?id=elVUsM2rf3,https://openreview.net/pdf?id=elVUsM2rf3
3196,Method,Optimal Regret for Policy Optimization in Contextual Bandits,"Orin Levy, Yishay Mansour",Main,Accept (regular),https://openreview.net/forum?id=CXsD6Ygc8e,https://openreview.net/pdf?id=CXsD6Ygc8e
