No,Type,Title,Authors,Volume,DOI,Paper_Link
208,Dataset,ML-Powered LDAP Reconnaissance Detection using Weak Supervision,"Shaefer Drew, Edward Raff, Michael Brautbar, Yaron Zinar, Benjamin Malmberg, Dor Agron, Sagi Sheinfeld, Avraham Kama, Asaf Romano",10.1145/3770855,10.1145/3770855.3818449,https://doi.org/10.1145/3770855.3818449
209,Dataset,PCR-CA: Parallel Codebook Representations with Contrastive Alignment for Multiple-Category App Recommendation,"Bin Tan, Wangyao Ge, Yidi Wang, Xin Liu, Jeffrey Burtoft, Hao Fan, Hui Wang",10.1145/3770855,10.1145/3770855.3818459,https://doi.org/10.1145/3770855.3818459
210,Dataset,Pinterest Canvas: Large-Scale Image Generation at Pinterest,"Yu Wang, Eric Tzeng, Raymond Shiau, Jie Yang, Dmitry Kislyuk, Charles Rosenberg",10.1145/3770855,10.1145/3770855.3818463,https://doi.org/10.1145/3770855.3818463
211,Dataset,Retrieval-Augmented Foundation Models for Water Level Prediction in the Everglades,"Rahuul Rangaraj, Jimeng Shi, Rajendra Paudel, Giri Narasimhan, Yanzhao Wu",10.1145/3770855,10.1145/3770855.3818897,https://doi.org/10.1145/3770855.3818897
212,Dataset,MSR-PP: Modular Symbolic Regression with Physics Priors for PDE Discovery,"Jinyang Du, Chunguo Wu, Xiaohu Shi, Bo Yang, Yanchun Liang, Heow Pueh Lee, Hongwei Ge",10.1145/3770855,10.1145/3770855.3818899,https://doi.org/10.1145/3770855.3818899
213,Dataset,FinBench: A Benchmarking Framework for Stock Market Prediction and Portfolio Allocation,"Sara Pederzoli, Marta Santacroce, Francesco Guerra, Marco Bergianti, Francesco Del Buono",10.1145/3770855,10.1145/3770855.3817595,https://doi.org/10.1145/3770855.3817595
214,Dataset,Mixture-of-RAG: Integrating Text and Tables with Large Language Models,"Chi Zhang, Qiyang Chen, Mengqi Zhang",10.1145/3770854,10.1145/3770854.3780171,https://doi.org/10.1145/3770854.3780171
215,Dataset,BiCD: Learning Conditional Dependence for Continuous Dataset Shift in Regression,"Hongrui Chen, Yiming Zhai, Mingjun Pan, You-Wei Luo",10.1145/3770854,10.1145/3770854.3780210,https://doi.org/10.1145/3770854.3780210
216,Dataset,TAMEing Long Contexts in Personalization: Towards Training-Free and State-Aware MLLM Personalized Assistant,"Rongpei Hong, Jian Lang, Ting Zhong, Yong Wang, Fan Zhou",10.1145/3770854,10.1145/3770854.3780214,https://doi.org/10.1145/3770854.3780214
217,Dataset,Incident-Guided Spatiotemporal Traffic Forecasting,"Lixiang Fan, Bohao Li, Tao Zou, Junchen Ye, Bowen Du",10.1145/3770854,10.1145/3770854.3780215,https://doi.org/10.1145/3770854.3780215
218,Dataset,Wukong Framework for Not Safe For Work Detection in Text-to-Image Systems,"Mingrui Liu, Sixiao Zhang, Cheng Long",10.1145/3770854,10.1145/3770854.3780226,https://doi.org/10.1145/3770854.3780226
219,Dataset,WARP: A Word-Level Backdoor Attack Targeting RAG Systems via Retrieval Corpus Poisoning,"Hui Liu, Yibo Zhou, Liguo Dong, Weidong Li, Shui Yu",10.1145/3770854,10.1145/3770854.3780227,https://doi.org/10.1145/3770854.3780227
220,Dataset,CREAM: Continual Retrieval on Dynamic Streaming Corpora with Adaptive Soft Memory,"HuiJeong Son, Hyeongu Kang, Sunho Kim, Subeen Ho, SeongKu Kang, Dongha Lee, Susik Yoon",10.1145/3770854,10.1145/3770854.3780281,https://doi.org/10.1145/3770854.3780281
221,Dataset,HumanLLM: Towards Personalized Understanding and Simulation of Human Nature,"Yuxuan Lei, Tianfu Wang, Jianxun Lian, Zhengyu Hu, Defu Lian, Xing Xie",10.1145/3770854,10.1145/3770854.3780294,https://doi.org/10.1145/3770854.3780294
222,Dataset,StormMind: Disentangled Layerwise Modeling for Convective Weather Systems,"Jun Chen, Minghui Qiu, Lin Chen, Yan Fang, Shuxin Zhong, Binghong Chen, Kaishun Wu",10.1145/3770854,10.1145/3770854.3783926,https://doi.org/10.1145/3770854.3783926
223,Dataset,A Multi-Stage Structural Captioning Framework for Enhancing Chinese Image-to-Video Generation in Baidu,"Lei Shen, Zhipeng Jin, Xiawei Li, Wen Tao, Shiyuan Li, Yi Yang, Cong Han, Shuanglong Li, Zhongmin Cai, Lin Liu",10.1145/3770854,10.1145/3770854.3783931,https://doi.org/10.1145/3770854.3783931
224,Dataset,CNText2Sign and CNSign: Unified Chinese Sign Language Datasets for Bidirectional Accessibility,"Yulong Li, Yuxuan Zhang, Feilong Tang, Ming Hu, Zhixiang Lu, Haochen Xue, Jianghao Wu, Rui Chen, Mian Zhou, Kang Dang, Chong Li, Yifang Wang, Imran Razzak, Jionglong Su",10.1145/3770854,10.1145/3770854.3785676,https://doi.org/10.1145/3770854.3785676
225,Dataset,Learning Multimodal Embeddings for Traffic Accident Prediction and Causal Estimation,"Ziniu Zhang, Minxuan Duan, Haris Koutsopoulos, Hongyang R. Zhang",10.1145/3770854,10.1145/3770854.3785677,https://doi.org/10.1145/3770854.3785677
226,Dataset,MM-SpuBench: Towards Better Understanding of Spurious Biases in Multimodal LLMs,"Wenqian Ye, Bohan Liu, Guangtao Zheng, Di Wang, Xu Cao, Yunsheng Ma, Bolin Lai, James M. Rehg, Aidong Zhang",10.1145/3770854,10.1145/3770854.3785678,https://doi.org/10.1145/3770854.3785678
227,Dataset,LitBench: A Graph-Centric Large Language Model Benchmarking Tool For Literature Tasks,"Andreas Varvarigos, Ali Maatouk, Jiasheng Zhang, Ngoc Bui, Jialin Chen, Leandros Tassiulas, Rex Ying",10.1145/3770854,10.1145/3770854.3785679,https://doi.org/10.1145/3770854.3785679
228,Dataset,HAROOD: A Benchmark for Out-of-distribution Generalization in Sensor-based Human Activity Recognition,"Wang Lu, Yao Zhu, Jindong Wang",10.1145/3770854,10.1145/3770854.3785681,https://doi.org/10.1145/3770854.3785681
229,Dataset,X-MethaneWet: A Cross-scale Global Wetland Methane Emission Benchmark Dataset for Advancing Science Discovery with AI,"Yiming Sun, Shuo Chen, Shengyu Chen, Chonghao Qiu, Licheng Liu, Youmi Oh, Sparkle L. Malone, Gavin McNicol, Qianlai Zhuang, Chris Smith, Yiqun Xie, Xiaowei Jia",10.1145/3770854,10.1145/3770854.3785682,https://doi.org/10.1145/3770854.3785682
230,Dataset,ARCTraj: A Dataset and Benchmark of Human Reasoning Trajectories for Abstract Problem Solving,"Sejin Kim, Hayan Choi, Seokki Lee, Sundong Kim",10.1145/3770854,10.1145/3770854.3785683,https://doi.org/10.1145/3770854.3785683
231,Dataset,LMID: A Comprehensive Multimodal Dataset for Failure Prediction in Cloud Computing Systems,"Lingfei Deng, Ruqiao Xu, Yunong Wang, Xiaoming Du, Xuhua Ma, Xudong Zheng, Dongrui Wu",10.1145/3770854,10.1145/3770854.3785684,https://doi.org/10.1145/3770854.3785684
232,Dataset,Voxlect: A Speech Foundation Model Benchmark for Modeling Dialects and Regional Languages Around the Globe,"Tiantian Feng, Kevin Huang, Anfeng Xu, Xuan Shi, Thanathai Lertpetchpun, Jihwan Lee, Yoonjeong Lee, Dani Byrd, Shrikanth Narayanan",10.1145/3770854,10.1145/3770854.3785687,https://doi.org/10.1145/3770854.3785687
233,Dataset,VQFlow: A Benchmark Dataset for Encrypted Video Streaming Traffic across QoS Configurations,"Ziming Zhao, Zhaoxuan Li, Tingting Li, Fan Zhang",10.1145/3770854,10.1145/3770854.3785690,https://doi.org/10.1145/3770854.3785690
234,Dataset,MemeBridge: A Dataset for Benchmarking and Mitigating the Bidirectional Cultural Gap in Meme Interpretation,"Hangxiao Zhu, Suliu Qin, Zhuoyan Li, Ming Jiang, Yu Zhang, Meng Xia",10.1145/3770854,10.1145/3770854.3785691,https://doi.org/10.1145/3770854.3785691
235,Dataset,"REALM-Bench: A Benchmark for Evaluating Multi-Agent Systems on Real-world, Dynamic Planning and Scheduling Tasks","Longling Geng, Edward Y. Chang",10.1145/3770854,10.1145/3770854.3785692,https://doi.org/10.1145/3770854.3785692
236,Dataset,"IRLBench: A Multi-modal, Culturally Grounded, Parallel Irish-English Benchmark for Open-Ended LLM Reasoning Evaluation","Khanh-Tung Tran, Duc-Hai Nguyen, Barry O'Sullivan, Hoang D. Nguyen",10.1145/3770854,10.1145/3770854.3785693,https://doi.org/10.1145/3770854.3785693
237,Dataset,ITDR: An Instruction Tuning Dataset for Enhancing Large Language Models in Recommendations,"Zekun Liu, Xiaowen Huang, Jitao Sang",10.1145/3770854,10.1145/3770854.3785694,https://doi.org/10.1145/3770854.3785694
238,Dataset,GUI-Robust: A Comprehensive Dataset for Testing GUI Agent Robustness in Real-World Anomalies,"Jingqi Yang, Zhilong Song, Jiawei Chen, Mingli Song, Sheng Zhou, Linjun Sun, Xiaogang Ouyang, Chun Chen, Can Wang",10.1145/3770854,10.1145/3770854.3785695,https://doi.org/10.1145/3770854.3785695
239,Dataset,FireSentry: A Multi-Modal Spatio-temporal Benchmark Dataset for Fine-Grained Wildfire Spread Forecasting,"Nan Zhou, Huandong Wang, Jiahao Li, Han Li, Yali Song, Qiuhua Wang, Yong Li, Xinlei Chen",10.1145/3770854,10.1145/3770854.3785696,https://doi.org/10.1145/3770854.3785696
240,Dataset,QuaMap: A Multi-Backend Benchmark Dataset for Quantum Circuit Mapping and Learning-Based Compiler Evaluation,"Ziming Zhao, Tingting Li, Jianwei Yin",10.1145/3770854,10.1145/3770854.3785697,https://doi.org/10.1145/3770854.3785697
241,Dataset,T-GRAB: A Synthetic Diagnostic Benchmark for Learning on Temporal Graphs,"Alireza Dizaji, Benedict Aaron Tjandra, Mehrab Hamidi, Shenyang Huang, Guillaume Rabusseau",10.1145/3770854,10.1145/3770854.3785699,https://doi.org/10.1145/3770854.3785699
242,Dataset,Let's Verify Math Questions Step by Step,"Chengyu Shen, Zhen Hao Wong, Runming He, Hao Liang, Meiyi Qiang, Zimo Meng, Zhengyang Zhao, Bohan Zeng, Zhengzhou Zhu, Bin Cui, Wentao Zhang",10.1145/3770854,10.1145/3770854.3785700,https://doi.org/10.1145/3770854.3785700
243,Dataset,Benchmarking Positional Encodings for GNNs and Graph Transformers,"Florian Grötschla, Jiaqing Xie, Roger Wattenhofer",10.1145/3770854,10.1145/3770854.3785701,https://doi.org/10.1145/3770854.3785701
244,Dataset,Compliance-to-Code : Enhancing Financial Compliance Checking via Code Generation,"Siyuan Li, Jian Chen, Rui Yao, Xuming Hu, Peilin Zhou, Weihua Qiu, Simin Zhang, Chucheng Dong, Zhiyao Li, Qipeng Xie, Zixuan Yuan",10.1145/3770854,10.1145/3770854.3785703,https://doi.org/10.1145/3770854.3785703
245,Dataset,Heaven-Sent or Hell-Bent? Benchmarking the Intelligence and Defectiveness of LLM Hallucinations,"Chengxu Yang, Jingling Yuan, Siqi Cai, Jiawei Jiang, Chuang Hu",10.1145/3770854,10.1145/3770854.3785704,https://doi.org/10.1145/3770854.3785704
246,Method,"Foundation Models for Time Series Analysis: Concepts, Methodologies, and Applications","Yuxuan Liang, Haomin Wen, Yushan Jiang, Ming Jin, Dongjin Song, Min Wu, Shirui Pan, Qingsong Wen",10.1145/3770855,10.1145/3770855.3816446,https://doi.org/10.1145/3770855.3816446
247,Method,A Tutorial on Retrieval-Augmented Generation for LLM-based Recommender Systems,"Sunwoo Kim, Geon Lee, Kyungho Kim, Liam Collins, Neil Shah, Kijung Shin",10.1145/3770855,10.1145/3770855.3816447,https://doi.org/10.1145/3770855.3816447
248,Method,"Beyond Graph Distribution Shifts: LLMs, Adaptation, and Generalization","Xin Wang, Haoyang Li, Haibo Chen, Wenwu Zhu",10.1145/3770855,10.1145/3770855.3816448,https://doi.org/10.1145/3770855.3816448
249,Method,Agents in the Wild: Where Research Meets Deployment,"Grace Hui Yang, Pranav N. Venkit, Hooman Sedghamiz, Enrico Santus, Victor Dibia, Ioana Baldini",10.1145/3770855,10.1145/3770855.3816449,https://doi.org/10.1145/3770855.3816449
250,Method,Tutorial on Generative Recommendation: Foundations and Frontiers,"Xiaopeng Li, Yejing Wang, Honghui Bao, Bo Chen, Kuo Cai, Wenlin Zhang, Ziwei Liu, Sheng Zhang, Binhao Wang, Qinglin Jia, Qiang Luo, Ruiming Tang, Xiangyu Zhao",10.1145/3770855,10.1145/3770855.3816450,https://doi.org/10.1145/3770855.3816450
251,Method,"Interpretability in the Era of Large Language Models: Mechanistic Methodology, Empirical Practices, and Applications","Wei Zhang, Zhengfu He, Lulu Zhang, Xuanjing Huang, Jieping Ye, Xu Shen",10.1145/3770855,10.1145/3770855.3816451,https://doi.org/10.1145/3770855.3816451
252,Method,Data Valuation for Generative Models,"Bingxue Zhang, Feida Zhu, Zhenzhe Zheng, Jian Pei",10.1145/3770855,10.1145/3770855.3816452,https://doi.org/10.1145/3770855.3816452
253,Method,Trustworthy LLM-Based Agents for Data-Centric AI,"Tianlong Chen, Jian Pei, Minxing Zhang, Liang Zhao",10.1145/3770855,10.1145/3770855.3816453,https://doi.org/10.1145/3770855.3816453
254,Method,"AI for Precision Medicine: Histopathology-centered Computational Analysis of Spatial Omics: Integration, Mapping, and Foundation Models","Ninghui Hao, Boshen Yan, Dong Li, Xintao Wu, Chen Zhao, Guihong Wan",10.1145/3770855,10.1145/3770855.3816454,https://doi.org/10.1145/3770855.3816454
255,Method,When Models Leave the Training Distribution: A Tutorial on OOD Detection,"Suranga Seneviratne, Dishanika Denipitiyage, Sanjay Chawla, Aditya Menon",10.1145/3770855,10.1145/3770855.3816455,https://doi.org/10.1145/3770855.3816455
256,Method,"Toward Generalist Models for Structured Data: Fundamentals, Emerging Trends and Applications","Peng Cui, Xingxuan Zhang, Han-Jia Ye, Jintai Chen, Shuyang Li",10.1145/3770855,10.1145/3770855.3816456,https://doi.org/10.1145/3770855.3816456
257,Method,From Generic Intelligence to Personalized AI: A Tutorial on Foundations of LLM Personalization,"Ruijie Wang, Qingkai Zeng, Xuefei Wang, Yutong Ye, Li Sun, Jianxin Li, Philip S. Yu",10.1145/3770855,10.1145/3770855.3816457,https://doi.org/10.1145/3770855.3816457
258,Method,"Discovery, Validation and Editing of Large Language Models Mechanisms: Recent Advances and Future Perspectives","Yinhan He, Wendy Zheng, Tianyi Zhao, Chen Chen, Jundong Li",10.1145/3770855,10.1145/3770855.3816458,https://doi.org/10.1145/3770855.3816458
259,Method,Generative AI and Large Language Models for Financial Markets: From Behavioral Prediction to Autonomous Trading,"Zangir Iklassov, Hachem Madmoun, Jean-Jacques Duhot, Salem Lahlou",10.1145/3770855,10.1145/3770855.3816459,https://doi.org/10.1145/3770855.3816459
260,Method,Retrieval-Augmented Generation (RAG)— From Modular to Agentic Systems,"Xin Luna Dong, Sanat Sharma, Kai Sun, Jiaqi Wang, Yinglong Xia, Xiao Yang, Scott Wen-tau Yih, Franklin Zhang",10.1145/3770855,10.1145/3770855.3816460,https://doi.org/10.1145/3770855.3816460
261,Method,"Structure Shapes the Future of DataxLLM Systems: Retrieval, Structuring, and Reasoning","Pengcheng Jiang, Jiashuo Sun, Wonbin Kweon, Jiawei Han",10.1145/3770855,10.1145/3770855.3816461,https://doi.org/10.1145/3770855.3816461
262,Method,Knowledge Discovery with Knowledge Graphs: From Structural Embeddings to Generative Reasoning,Joyce Jiyoung Whang,10.1145/3770855,10.1145/3770855.3816462,https://doi.org/10.1145/3770855.3816462
263,Method,Deep Multiple Clustering: From Foundations to Context-Aware Approaches,"Bangyu Zou, Jiawei Yao, Huiji Gao, Qi Qian, Jian Pei, Juhua Hu",10.1145/3770855,10.1145/3770855.3816463,https://doi.org/10.1145/3770855.3816463
264,Method,From VAEs to Diffusion and LLMs: Modern Generative Models for Molecular Discovery,"Kehan Guo, Yili Shen, Jeeyhun Hwang, Yue Huang, Chujie Gao, Olexandr Isayev, Olaf Wiest, Wei Wang, Xiangliang Zhang",10.1145/3770855,10.1145/3770855.3816464,https://doi.org/10.1145/3770855.3816464
265,Method,Generative AI in Healthcare: Temporal Data Analysis and Sequential Decision-Making,"Kai Wang, Alexander Rodríguez, Ananya Joshi, Aparna Taneja",10.1145/3770855,10.1145/3770855.3816465,https://doi.org/10.1145/3770855.3816465
266,Method,"Beyond Prediction: Toward Verifiable Physiological Waveform Reasoning: Advances, Challenges, and Future Directions","Xiaoda Wang, Ching Chang, Defu Cao, Kaiqiao Han, Fang Sun, Yue Huang, Minxiao Wang, Chang Xu, Xiao Luo, Runze Yan, Xiangliang Zhang, Xiao Hu, Yan Liu, Yizhou Sun, Wei Wang, Carl Yang",10.1145/3770855,10.1145/3770855.3816466,https://doi.org/10.1145/3770855.3816466
267,Method,"Hyperbolic Learning for Structured Data, Knowledge, and Memory: A Tutorial","Jiahong Liu, Menglin Yang, Irwin King",10.1145/3770855,10.1145/3770855.3816467,https://doi.org/10.1145/3770855.3816467
268,Method,"Teaching LLMs to Write System Kernels for AI Accelerators: Post-Training, Reasoning, and Agentic Optimization","Youngsuk Park, Rajarshi Saha, Kaan Ozkara, Shaowei Zhu, Jiin Woo, Lingfan Yu, Wei Tang, Ziyang Xu, Zhen Jia, Emily Webber, Yida Wang",10.1145/3770855,10.1145/3770855.3816468,https://doi.org/10.1145/3770855.3816468
269,Method,Building Agentic AI Systems with LangGraph: From LLM Pipelines to Multi-Agent Decision Workflows,Mohammad Amin Kuhail,10.1145/3770855,10.1145/3770855.3816469,https://doi.org/10.1145/3770855.3816469
270,Method,AutoDavis: Automatic and Dynamic Evaluation Protocol of Large Vision-Language Models on Visual Question-Answering,"Han Bao, Yue Huang, Yanbo Wang, Jiayi Ye, Xiangqi Wang, Xiuying Chen, Yue Zhao, Tianyi Zhou, Mohamed Elhoseiny, Xiangliang Zhang",10.1145/3770855,10.1145/3770855.3817506,https://doi.org/10.1145/3770855.3817506
271,Method,PIDSMaker: Building and Evaluating Provenance-based Intrusion Detection Systems,"Tristan Bilot, Baoxiang Jiang, Thomas Pasquier",10.1145/3770855,10.1145/3770855.3817514,https://doi.org/10.1145/3770855.3817514
272,Method,TS-Arena -- A Live Forecast Pre-Registration Platform,"Marcel Meyer, Sascha Kaltenpoth, Henrik Albers, Kevin Zalipski, Oliver Müller",10.1145/3770855,10.1145/3770855.3817515,https://doi.org/10.1145/3770855.3817515
273,Method,An Empirical Study of Synthetic Data Generators for Sequences,"Sinmi Akindele, Youmi Suk, Ke Yang",10.1145/3770855,10.1145/3770855.3817521,https://doi.org/10.1145/3770855.3817521
274,Method,Self-Regulating Prompt Expansion for Continual Learning,"Yiwen Wang, Diana Benavides-Prado, Yun Sing Koh",10.1145/3770855,10.1145/3770855.3817717,https://doi.org/10.1145/3770855.3817717
275,Method,Causal Effect Estimation under Informative Censoring: A Multiple-Imputation Approach with Shadow Calibration,"Yingrong Wang, Baohong Li, Dian Jin, Yi He, Anpeng Wu, Yujie Shao, Dong Shen, Kun Kuang",10.1145/3770855,10.1145/3770855.3817718,https://doi.org/10.1145/3770855.3817718
276,Method,HiST: Hierarchical Semantic Tree Augmentation for Generative Recommendation,"Bocheng Pan, Hailong Shi, Xingyu Gao",10.1145/3770855,10.1145/3770855.3817719,https://doi.org/10.1145/3770855.3817719
277,Method,S 2 GR: Stepwise Semantic-Guided Reasoning in Latent Space for Generative Recommendation,"Zihao Guo, Jian Wang, Ruxin Zhou, Youhua Liu, Jiawei Guo, Jun Zhao, Xiaoxiao Xu, Yongqi Liu, Kaiqiao Zhan",10.1145/3770855,10.1145/3770855.3817720,https://doi.org/10.1145/3770855.3817720
278,Method,Out-of-Distribution Robust Explainer for Graph Neural Networks,"Geonhee Han, Heesoo Jung, Hyunju Kang, Hogun Park",10.1145/3770855,10.1145/3770855.3817721,https://doi.org/10.1145/3770855.3817721
279,Method,Adaptive Pseudo-Labeling via Word Coherence for Topic Modeling,"Bohan Yoon, Hyejin Jang",10.1145/3770855,10.1145/3770855.3817722,https://doi.org/10.1145/3770855.3817722
280,Method,Strainer: Encrypted Video Traffic Identification for Mixed Segment Transmission Pattern,"Weitao Tang, Meijie Du, Die Hu, Shu Li, Zhao Li, Rong Yang, Qingyun Liu",10.1145/3770855,10.1145/3770855.3817723,https://doi.org/10.1145/3770855.3817723
281,Method,Beyond Semantic Understanding: Preserving Collaborative Frequency Components in LLM-based Recommendation,"Minhao Wang, Yunhang He, Cong Xu, Zhangchi Zhu, Shuang Hao, Ning Liu, Wei Zhang",10.1145/3770855,10.1145/3770855.3817724,https://doi.org/10.1145/3770855.3817724
282,Method,"Compress the Easy, Explore the Hard: Difficulty-Aware Entropy Regularization for Efficient LLM Reasoning","Qin-Wen Luo, Sheng Ren, Xiang Chen, Rui Liu, Jun Fang, Naiqiang Tan, Sheng-Jun Huang",10.1145/3770855,10.1145/3770855.3817726,https://doi.org/10.1145/3770855.3817726
283,Method,AlphaEval: A Comprehensive and Efficient Evaluation Framework for Formula Alpha Mining,"Hongjun Ding, Binqi Chen, Jinsheng Huang, Taian Guo, Zhengyang Mao, Guoyi Shao, Lutong Zou, Luchen Liu, Ming Zhang",10.1145/3770855,10.1145/3770855.3817727,https://doi.org/10.1145/3770855.3817727
284,Method,FedTail-DT: A Dual-Teacher Framework for Long-Tailed Heterogeneous FL with CLIP Prototypes and Adaptive Aggregation,"Zijie Guo, Jinghua Zhu, Gang Du, Kejia Zhang",10.1145/3770855,10.1145/3770855.3817728,https://doi.org/10.1145/3770855.3817728
285,Method,Online Irregular Multivariate Time Series Forecasting via Uncertainty-Driven Dual-Expert Calibration,"Haonan Wen, Hanyang Chen, Songhe Feng",10.1145/3770855,10.1145/3770855.3817729,https://doi.org/10.1145/3770855.3817729
286,Method,FedFST: Mitigating Spectral Catastrophic Forgetting in Federated Graph Continual Learning,"Hanyao Guo, Zihan Tan, Wenke Huang, Bin Yang, Mang Ye",10.1145/3770855,10.1145/3770855.3817730,https://doi.org/10.1145/3770855.3817730
287,Method,A Data-Centric Decomposition of Estimator Performance in Continuous Treatment Effect Estimation,"Christopher Bockel-Rickermann, Daan Caljon, Toon Vanderschueren, Tim Verdonck, Wouter Verbeke",10.1145/3770855,10.1145/3770855.3817731,https://doi.org/10.1145/3770855.3817731
288,Method,Implicit Fine-tuning via Context Engineering: A Curriculum Learning Framework for Multimodal Entity Alignment,"Yunpeng Hong, Chenyang Bu, Di Wu, Yi He, Xindong Wu",10.1145/3770855,10.1145/3770855.3817732,https://doi.org/10.1145/3770855.3817732
289,Method,Learning Peer Influence Probabilities with Linear Contextual Bandits,"Ahmed Sayeed Faruk, Mohammad Shahverdikondori, Elena Zheleva",10.1145/3770855,10.1145/3770855.3817733,https://doi.org/10.1145/3770855.3817733
290,Method,Unified Multi-Domain Graph Pre-training for Homogeneous and Heterogeneous Graphs via Domain-Specific Expert Encoding,"Chundong Liang, Yongqi Huang, Dongxiao He, Peiyuan Li, Yawen Li, Di Jin, Weixiong Zhang",10.1145/3770855,10.1145/3770855.3817734,https://doi.org/10.1145/3770855.3817734
291,Method,Offline Long-Term Causal Effect Estimation with Short-Term Experimental Data for Recommendation Systems,"Dian Jin, Baohong Li, Yi He, Yingrong Wang, Qiu Rui, Dagui Chen, Keting Yin, Han Zhu, Kun Kuang",10.1145/3770855,10.1145/3770855.3817735,https://doi.org/10.1145/3770855.3817735
292,Method,Backward Compatibility in Tree-Based Explanations and Enhanced CART Algorithm,Hirofumi Suzuki,10.1145/3770855,10.1145/3770855.3817736,https://doi.org/10.1145/3770855.3817736
293,Method,A Perturbation-Augmented Unsupervised Learning Framework for Integer Linear Programming,"Yufan Deng, Tianle Pu, Zhijing Hu, Zijie Geng, Li Zeng, Xingchen Hu, Kuihua Huang, Junjie Wu, Changjun Fan",10.1145/3770855,10.1145/3770855.3817737,https://doi.org/10.1145/3770855.3817737
294,Method,Modality-Agnostic Zeroth-Order LoRA Fine-Tuning for Black-Box Prompt Optimization,"Xingchen Li, Jia Zhang, Tianxing Man, Wenkang Wang, Bin Gu",10.1145/3770855,10.1145/3770855.3817738,https://doi.org/10.1145/3770855.3817738
295,Method,PoL-BFL: Towards Trustworthy Federated Learning with Zero-Knowledge Proofs and Verifiable Incentives,"Xiubo Wei, Yahong Chen, Jiahui Hu, Zhe Sun, Tao Wang, Ben Niu",10.1145/3770855,10.1145/3770855.3817739,https://doi.org/10.1145/3770855.3817739
296,Method,Silencing the Poison: An Unsupervised Granular Ball Defense Approach in Local Smoothing Context for Recommender Systems,"Yunmeng Zhao, Jun Shen, Shenbao Yu, Jiayin Li, Jiayin Lin",10.1145/3770855,10.1145/3770855.3817740,https://doi.org/10.1145/3770855.3817740
297,Method,Hypergraph-Based Unaligned Multi-View Clustering via Cluster-Aware Feature Extraction,"Lianjin Yu, Bohang Sun, Xiangning Zeng, Haobo Wang, Gengyu Lyu",10.1145/3770855,10.1145/3770855.3817741,https://doi.org/10.1145/3770855.3817741
298,Method,PACE: Unleashing the Power of Code Embeddings to Boost AutoML Agents,"Gangyi Zhao, Hebin Liang, Hongyao Tang, Yi Ma, Jinyi Liu, Zhaocheng Du, Yan Zheng, Chenjun Xiao, Jianye Hao",10.1145/3770855,10.1145/3770855.3817742,https://doi.org/10.1145/3770855.3817742
299,Method,Relaxed Bipartite Matching with Structural Inertia for Efficient Diffusion,"Qing Zhou, Xiyao Gong, Weiming Wu, Yuyu Jia, Junyu Gao, Qi Wang",10.1145/3770855,10.1145/3770855.3817743,https://doi.org/10.1145/3770855.3817743
300,Method,LOGIC: Learning Optimal Goals with an Integrated Critic for Generative Auto-Bidding,"Shihao Shu, Rujie Zhong, Hao Wang, Boyang Zhang, Yumeng Li, Tanchao Zhu, Junxiong Zhu",10.1145/3770855,10.1145/3770855.3817744,https://doi.org/10.1145/3770855.3817744
301,Method,When Logic Meets Perception: Operator-Agnostic Differentiable Reasoning for Reliable Neural Prediction,"Zihan Shao, Chang Lu, Renate A. Schmidt, Yizheng Zhao",10.1145/3770855,10.1145/3770855.3817745,https://doi.org/10.1145/3770855.3817745
302,Method,Unified Spatio-Temporal Tokens are Bases for Generalizable Traffic Forecasting,"Yujun Chen, Shihao Tu, Wenyue Ding, Yicheng Lu, Qingkai Ren, Yangjie Zheng, Yang Yang",10.1145/3770855,10.1145/3770855.3817746,https://doi.org/10.1145/3770855.3817746
303,Method,HURST: Heterogeneity-Adaptive Urban Foundation Models for Spatiotemporal Prediction via Self-Partitional Mixture-of-Spatial-Experts,"Zirui Zhou, Xun Zhou, Kanyu Bao, Shengxin Liu, Kehai Chen, Min Zhang",10.1145/3770855,10.1145/3770855.3817747,https://doi.org/10.1145/3770855.3817747
304,Method,TiWeaver: Unified Temporal Dynamics Modeling via Contextual Patching,"Zhe Li, Jindong Tian, Hao Miao, Zhi Lei, Chenjuan Guo, Bin Yang",10.1145/3770855,10.1145/3770855.3817748,https://doi.org/10.1145/3770855.3817748
305,Method,Integrating Inductive Biases in Transformers via Distillation for Financial Time Series Forecasting,"Yu-Chen Den, Kuan-Yu Chen, Kendro Vincent, Tien-Hao Chang",10.1145/3770855,10.1145/3770855.3817749,https://doi.org/10.1145/3770855.3817749
306,Method,Generalizing Graph Foundation Models via Hyperbolic Retrieval-Augmented Generation,"Yifan Jin, Qirui Ji, Bin Qin, Jiangmeng Li, Lixiang Liu, Fuchun Sun, Changwen Zheng",10.1145/3770855,10.1145/3770855.3817750,https://doi.org/10.1145/3770855.3817750
307,Method,FedPurify: Knowledge-Preserving Backdoor Defense with Data-Free Purification in Federated Learning,"Baolu Xue, Hanyuan Zheng, Tianxing Man, Bing Chen",10.1145/3770855,10.1145/3770855.3817751,https://doi.org/10.1145/3770855.3817751
308,Method,PolarFormer: Radial-Angular Latent Modeling for Unconditional Time Series Generation,"Jiahong Lyu, Hongfan Gao, Wangmeng Shen, Qingsong Zhong, Jilin Hu",10.1145/3770855,10.1145/3770855.3817753,https://doi.org/10.1145/3770855.3817753
