No,Type,Title,Authors,Decision,Paper_Link,PDF_Link
403,Method,Occluded Gait Recognition with Mixture of Experts: An Action Detection Perspective,"Panjian Huang, Yunjie Peng, Saihui Hou, Chunshui Cao, Xu Liu, Zhiqiang He, Yongzhen Huang",Poster,https://eccv.ecva.net/virtual/2024/poster/389,
404,Method,Model Stock: All we need is just a few fine-tuned models,"Dong-Hwan Jang, Sangdoo Yun, Dongyoon Han",Oral,https://eccv.ecva.net/virtual/2024/poster/2359,
405,Method,Rejection Sampling IMLE: Designing Priors for Better Few-Shot Image Synthesis,"Chirag Vashist, Shichong Peng, Ke Li",Poster,https://eccv.ecva.net/virtual/2024/poster/2158,
406,Method,Asynchronous Bioplausible Neuron for Spiking Neural Networks for Event-Based Vision,"Hussain Sajwani, Dimitrios Makris, Yahya Zweiri, Fariborz Baghaei Naeini, Sanket Mr Kachole",Poster,https://eccv.ecva.net/virtual/2024/poster/1172,
407,Method,Formula-Supervised Visual-Geometric Pre-training,"Ryosuke Yamada, Kensho Hara, Hirokatsu Kataoka, Koshi Makihara, Nakamasa Inoue, Rio Yokota, Yutaka Satoh",Poster,https://eccv.ecva.net/virtual/2024/poster/1693,
408,Method,MAGR: Manifold-Aligned Graph Regularization for Continual Action Quality Assessment,"Kanglei Zhou, Liyuan Wang, Xingxing Zhang, Hubert P. H. Shum, Frederick W. B. Li, Jianguo Li, Xiaohui Liang",Oral,https://eccv.ecva.net/virtual/2024/poster/1973,
409,Method,DG-PIC: Domain Generalized Point-In-Context Learning for Point Cloud Understanding,"Jincen Jiang, Qianyu Zhou, Yuhang Li, Xuequan Lu, Meili Wang, Lizhuang Ma, Jian Chang, Jian Jun Zhang",Poster,https://eccv.ecva.net/virtual/2024/poster/2434,
410,Method,Correspondences of the Third Kind: Camera Pose Estimation from Object Reflection,"Kohei Yamashita, Vincent Lepetit, Ko Nishino",Oral,https://eccv.ecva.net/virtual/2024/poster/511,
411,Method,"SEA-RAFT: Simple, Efficient, Accurate RAFT for Optical Flow","Yihan Wang, Lahav Lipson, Jia Deng",Oral,https://eccv.ecva.net/virtual/2024/poster/148,
412,Method,TF-FAS: Twofold-Element Fine-Grained Semantic Guidance for Generalizable Face Anti-Spoofing,"Xudong Wang, Ke-Yue Zhang, Taiping Yao, Qianyu Zhou, Shouhong Ding, Pingyang Dai, Rongrong Ji",Poster,https://eccv.ecva.net/virtual/2024/poster/2550,
413,Method,Robust Fitting on a Gate Quantum Computer,"Frances Yang, Michele Sasdelli, Tat-Jun Chin",Oral,https://eccv.ecva.net/virtual/2024/poster/1700,
414,Method,Unveiling Advanced Frequency Disentanglement Paradigm for Low-Light Image Enhancement,"Kun Zhou, Xinyu Lin, Wenbo Li, Xiaogang Xu, Yuanhao Cai, Zhonghang Liu, XIAOGUANG HAN, Jiangbo Lu",Poster,https://eccv.ecva.net/virtual/2024/poster/1285,
415,Method,Large-scale Reinforcement Learning for Diffusion Models,"Yinan Zhang, Eric Tzeng, Yilun Du, Dmitry Kislyuk",Poster,https://eccv.ecva.net/virtual/2024/poster/2148,
416,Method,RAPiD-Seg: Range-Aware Pointwise Distance Distribution Networks for 3D LiDAR Segmentation,"Luis Li, Hubert P. H. Shum, Toby P Breckon",Oral,https://eccv.ecva.net/virtual/2024/poster/887,
417,Method,Self-supervised Shape Completion via Involution and Implicit Correspondences,"Mengya Liu, Ajad Chhatkuli, Janis Postels, Luc Van Gool, Federico Tombari",Poster,https://eccv.ecva.net/virtual/2024/poster/2427,
418,Method,Stepwise Multi-grained Boundary Detector for Point-supervised Temporal Action Localization,"Mengnan Liu, Le Wang, Sanping Zhou, Kun Xia, Qi Wu, Qilin Zhang, Gang Hua",Poster,https://eccv.ecva.net/virtual/2024/poster/390,
419,Method,Imaging Interiors: An Implicit Solution to Electromagnetic Inverse Scattering Problems,"Ziyuan Luo, Boxin Shi, Haoliang Li, Renjie Wan",Poster,https://eccv.ecva.net/virtual/2024/poster/1444,
420,Method,Gaussian Splatting on the Move: Blur and Rolling Shutter Compensation for Natural Camera Motion,"Otto Seiskari, Jerry Ylilammi, Valtteri Kaatrasalo, Pekka Rantalankila, Matias Turkulainen, Juho Kannala, Esa Rahtu, Arno Solin",Poster,https://eccv.ecva.net/virtual/2024/poster/1301,
421,Method,iHuman: Instant Animatable Digital Humans From Monocular Videos,"Pramish Paudel, Anubhav Khanal, Danda Pani Paudel, Jyoti Tandukar, Ajad Chhatkuli",Poster,https://eccv.ecva.net/virtual/2024/poster/895,
422,Method,LoA-Trans: Enhancing Visual Grounding by Location-Aware Transformers,"Ziling Huang, Shin’ichi Satoh",Poster,https://eccv.ecva.net/virtual/2024/poster/1517,
423,Method,HAC: Hash-grid Assisted Context for 3D Gaussian Splatting Compression,"Yihang Chen, Qianyi Wu, Weiyao Lin, Mehrtash Harandi, Jianfei Cai",Poster,https://eccv.ecva.net/virtual/2024/poster/1306,
424,Method,Energy-induced Explicit quantification for Multi-modality MRI fusion,"Xiaoming Qi, Yuan Zhang, Tong Wang, Guanyu Yang, Yueming Jin, Shuo Li",Poster,https://eccv.ecva.net/virtual/2024/poster/2179,
425,Method,Characterizing Model Robustness via Natural Input Gradients,"Adrian Rodriguez-Munoz, Tongzhou Wang, Antonio Torralba",Poster,https://eccv.ecva.net/virtual/2024/poster/2662,
426,Method,ColorPeel: Color Prompt Learning with Diffusion Models via Color and Shape Disentanglement,"Muhammad Atif Butt, Kai Wang, Javier Vazquez-Corral, Joost Van de Weijer",Poster,https://eccv.ecva.net/virtual/2024/poster/677,
427,Method,GTPT: Group-based Token Pruning Transformer for Efficient Human Pose Estimation,"Haonan Wang, Jie Liu, Jie Tang, Gangshan Wu, Bo Xu, Yanbing Chou, Yong Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/225,
428,Method,ConceptExpress: Harnessing Diffusion Models for Single-image Unsupervised Concept Extraction,"Shaozhe Hao, Kai Han, Zhengyao Lv, Shihao Zhao, Kwan-Yee K. Wong",Oral,https://eccv.ecva.net/virtual/2024/oral/1960,
429,Method,FreeMotion: A Unified Framework for Number-free Text-to-Motion Synthesis,"Ke Fan, Junshu Tang, Weijian Cao, Ran Yi, Moran Li, Jingyu Gong, Jiangning Zhang, Yabiao Wang, Chengjie Wang, Lizhuang Ma",Poster,https://eccv.ecva.net/virtual/2024/poster/2490,
430,Method,SPVLoc: Semantic Panoramic Viewport Matching for 6D Camera Localization in Unseen Environments,"Niklas Gard, Anna Hilsmann, Peter Eisert",Oral,https://eccv.ecva.net/virtual/2024/poster/515,
431,Method,Resolving Scale Ambiguity in Multi-view 3D Reconstruction using Dual-Pixel Sensors,"Kohei Ashida, Hiroaki Santo, Fumio Okura, Yasuyuki Matsushita",Poster,https://eccv.ecva.net/virtual/2024/poster/1345,
432,Method,FSD-BEV: Foreground Self-Distillation for Multi-view 3D Object Detection,"Zheng Jiang, Jinqing Zhang, Yanan Zhang, Qingjie Liu, Zhenghui HU, Baohui Wang, Yunhong Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/632,
433,Method,Salience-Based Adaptive Masking: Revisiting Token Dynamics for Enhanced Pre-training,"Hyesong Choi, Hyejin Park, Kwang Moo Yi, Sungmin Cha, Dongbo Min",Poster,https://eccv.ecva.net/virtual/2024/poster/1915,
434,Method,See and Think: Embodied Agent in Virtual Environment,"Zhonghan Zhao, Xuan Wang, Wenhao Chai, Boyi Li, Shengyu Hao, Shidong Cao, Tian Ye, Gaoang Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/1847,
435,Method,Scalar Function Topology Divergence: Comparing Topology of 3D Objects,"Ilya Trofimov, Daria Voronkova, Eduard Tulchinskii, Evgeny Burnaev, Serguei Barannikov",Poster,https://eccv.ecva.net/virtual/2024/poster/1332,
436,Method,VisFocus: Prompt-Guided Vision Encoders for OCR-Free Dense Document Understanding,"Ofir Abramovich, Niv Nayman, Sharon Fogel, Inbal Lavi, Ron Litman, Shahar Tsiper, Royee Tichauer, srikar appalaraju, Shai Mazor, R. Manmatha",Poster,https://eccv.ecva.net/virtual/2024/poster/1501,
437,Method,GazeXplain: Learning to Predict Natural Language Explanations of Visual Scanpaths,"Xianyu Chen, Ming Jiang, Qi Zhao",Oral,https://eccv.ecva.net/virtual/2024/poster/379,
438,Method,Towards Robust Full Low-bit Quantization of Super Resolution Networks,"Denis Makhov, Irina Zhelavskaya, Ruslan Ostapets, Dehua Song, Kirill Solodskikh",Poster,https://eccv.ecva.net/virtual/2024/poster/312,
439,Method,When Do We Not Need Larger Vision Models?,"Baifeng Shi, Ziyang Wu, Maolin Mao, Xin Wang, Trevor Darrell",Poster,https://eccv.ecva.net/virtual/2024/poster/1814,
440,Method,GVGEN: Text-to-3D Generation with Volumetric Representation,"Xianglong He, Junyi Chen, Sida Peng, Di Huang, Yangguang Li, Xiaoshui Huang, Chun Yuan, Wanli Ouyang, Tong He",Poster,https://eccv.ecva.net/virtual/2024/poster/2414,
441,Method,Omni-Recon: Harnessing Image-based Rendering for General-Purpose Neural Radiance Fields,"Yonggan Fu, Huaizhi Qu, Zhifan Ye, Chaojian Li, Kevin Zhao, Yingyan Lin",Oral,https://eccv.ecva.net/virtual/2024/poster/1227,
442,Method,UNIC: Universal Classification Models via Multi-teacher Distillation,"Yannis Kalantidis, Larlus Diane, Mert Bulent SARIYILDIZ, Philippe Weinzaepfel, Thomas Lucas",Poster,https://eccv.ecva.net/virtual/2024/poster/2320,
443,Method,MaRINeR: Enhancing Novel Views by Matching Rendered Images with Nearby References,"Lukas Bösiger, Mihai Dusmanu, Marc Pollefeys, Zuria Bauer",Poster,https://eccv.ecva.net/virtual/2024/poster/169,
444,Method,Convex Relaxations for Manifold-Valued Markov Random Fields with Approximation Guarantees,"Robin Kenis, Emanuel Laude, Panagiotis Patrinos",Oral,https://eccv.ecva.net/virtual/2024/oral/2411,
445,Method,LEGO: Learning EGOcentric Action Frame Generation via Visual Instruction Tuning,"Bolin Lai, Xiaoliang Dai, Lawrence Chen, Guan Pang, James Rehg, Miao Liu",Oral,https://eccv.ecva.net/virtual/2024/poster/1257,
446,Method,"PointNeRF++: A multi-scale, point-based Neural Radiance Field","Weiwei Sun, Eduard Trulls, Yang-Che Tseng, Sneha Sambandam, Gopal Sharma, Andrea Tagliasacchi, Kwang Moo Yi",Poster,https://eccv.ecva.net/virtual/2024/poster/597,
447,Method,Listen to Look into the Future: Audio-Visual Egocentric Gaze Anticipation,"Bolin Lai, Fiona Ryan, Wenqi Jia, Miao Liu, James Rehg",Poster,https://eccv.ecva.net/virtual/2024/poster/268,
448,Method,Differentiable Convex Polyhedra Optimization from Multi-view Images,"Daxuan Ren, Haiyi Mei, Hezi Shi, Jianmin Zheng, Jianfei Cai, Lei Yang",Poster,https://eccv.ecva.net/virtual/2024/poster/173,
449,Method,V-IRL: Grounding Virtual Intelligence in Real Life,"Jihan YANG, Runyu Ding, Ellis L Brown, Qi Xiaojuan, Saining Xie",Poster,https://eccv.ecva.net/virtual/2024/poster/1105,
450,Method,SENC: Handling Self-collision in Neural Cloth Simulation,"Zhouyingcheng Liao, Sinan Wang, Taku Komura",Poster,https://eccv.ecva.net/virtual/2024/poster/198,
451,Method,TrojVLM: Backdoor Attack Against Vision Language Models,"Weimin Lyu, Lu Pang, Tengfei Ma, Haibin Ling, Chao Chen",Poster,https://eccv.ecva.net/virtual/2024/poster/2600,
452,Method,ReMamber: Referring Image Segmentation with Mamba Twister,"Yuhuan Yang, Chaofan Ma, Jiangchao Yao, Zhun Zhong, Ya Zhang, Yanfeng Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/1879,
453,Method,Pix2Gif: Motion-Guided Diffusion for GIF Generation,"Hitesh Kandala, Jianfeng Gao, Jianwei Yang",Poster,https://eccv.ecva.net/virtual/2024/poster/2495,
454,Method,OpenPSG: Open-set Panoptic Scene Graph Generation via Large Multimodal Models,"Zijian Zhou, Zheng Zhu, Holger Caesar, Miaojing SHI",Poster,https://eccv.ecva.net/virtual/2024/poster/1136,
455,Method,Integrating Markov Blanket Discovery into Causal Representation Learning for Domain Generalization,"Naiyu Yin, Hanjing Wang, Yue Yu, Tian Gao, Amit Dhurandhar, Qiang Ji",Poster,https://eccv.ecva.net/virtual/2024/poster/2679,
456,Method,Plug-and-Play Learned Proximal Trajectory for 3D Sparse-View X-Ray Computed Tomography,"Romain Vo, Julie Escoda, Caroline Vienne, Etienne Decencière",Poster,https://eccv.ecva.net/virtual/2024/poster/2541,
457,Method,LEIA: Latent View-invariant Embeddings for Implicit 3D Articulation,"Archana Swaminathan, Anubhav Anubhav, Kamal Gupta, Shishira R Maiya, Vatsal Agarwal, Abhinav Shrivastava",Poster,https://eccv.ecva.net/virtual/2024/poster/1681,
458,Method,Beta-Tuned Timestep Diffusion Model,"Tianyi Zheng, Peng-Tao Jiang, Ben Wan, Hao Zhang, Jinwei Chen, Jia Wang, Bo Li",Poster,https://eccv.ecva.net/virtual/2024/poster/1430,
459,Method,Bayesian Evidential Deep Learning for Online Action Detection,"Hongji Guo, Hanjing Wang, Qiang Ji",Poster,https://eccv.ecva.net/virtual/2024/poster/1465,
460,Method,Local All-Pair Correspondence for Point Tracking,"Seokju Cho, Jiahui Huang, Jisu Nam, Honggyu An, Seungryong Kim, Joon-Young Lee",Poster,https://eccv.ecva.net/virtual/2024/poster/2114,
461,Method,Fast Context-Based Low-Light Image Enhancement via Neural Implicit Representations,"Tomáš Chobola, Yu Liu, Hanyi Zhang, Julia A Schnabel, Tingying Peng",Poster,https://eccv.ecva.net/virtual/2024/poster/159,
462,Method,SEED: A Simple and Effective 3D DETR in Point Clouds,"Zhe Liu, Jinghua Hou, Xiaoqing Ye, Tong Wang, Jingdong Wang, Xiang Bai",Poster,https://eccv.ecva.net/virtual/2024/poster/2069,
463,Method,Intrinsic Single-Image HDR Reconstruction,"Sebastian Dille, Chris Careaga, Yagiz Aksoy",Poster,https://eccv.ecva.net/virtual/2024/poster/1286,
464,Method,DCDM: Diffusion-Conditioned-Diffusion Model for Scene Text Image Super-Resolution,"Shrey Singh, Prateek Keserwani, Masakazu Iwamura, Partha Pratim Roy",Poster,https://eccv.ecva.net/virtual/2024/poster/1027,
465,Method,Pathology-knowledge Enhanced Multi-instance Prompt Learning for Few-shot Whole Slide Image Classification,"Linhao Qu, Dingkang Yang, Dan Huang, Qinhao Guo, rongkui luo, Shaoting Zhang, Xiaosong Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/1906,
466,Method,LaRa: Efficient Large-Baseline Radiance Fields,"Anpei Chen, Haofei Xu, Stefano Esposito, Siyu Tang, Andreas Geiger",Poster,https://eccv.ecva.net/virtual/2024/poster/908,
467,Method,XPSR: Cross-modal Priors for Diffusion-based Image Super-Resolution,"Yunpeng Qu, Kun Yuan, Kai Zhao, Qizhi Xie, Jinhua Hao, Ming Sun, Chao Zhou",Poster,https://eccv.ecva.net/virtual/2024/poster/2167,
468,Method,MobileNetV4: Universal Models for the Mobile Ecosystem,"Danfeng Qin, Chas Leichner, Manolis Delakis, Marco Fornoni, Shixin Luo, Fan Yang, Weijun Wang, Colby Banbury, Chengxi Ye, Berkin Akin, Vaibhav Aggarwal, Tenghui Zhu, Daniele Moro, Andrew Howard",Oral,https://eccv.ecva.net/virtual/2024/poster/481,
469,Method,Efficient Snapshot Spectral Imaging: Calibration-Free Parallel Structure with Aperture Diffraction Fusion,"Tao Lv, Lihao Hu, Shiqiao Li, Chenglong Huang, Xun Cao",Poster,https://eccv.ecva.net/virtual/2024/poster/899,
470,Method,DC-Solver: Improving Predictor-Corrector Diffusion Sampler via Dynamic Compensation,"Wenliang Zhao, Haolin Wang, Jie Zhou, Jiwen Lu",Poster,https://eccv.ecva.net/virtual/2024/poster/1040,
471,Method,MutDet: Mutually Optimizing Pre-training for Remote Sensing Object Detection,"Ziyue Huang, Yongchao Feng, Qingjie Liu, Yunhong Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/424,
472,Method,Rethinking Data Augmentation for Robust LiDAR Semantic Segmentation in Adverse Weather,"Junsung Park, Kyungmin Kim, Hyunjung Shim",Oral,https://eccv.ecva.net/virtual/2024/poster/883,
473,Method,DiffiT: Diffusion Vision Transformers for Image Generation,"Ali Hatamizadeh, Jiaming Song, Guilin Liu, Jan Kautz, Arash Vahdat",Poster,https://eccv.ecva.net/virtual/2024/poster/1039,
474,Method,Parrot: Pareto-optimal Multi-Reward Reinforcement Learning Framework for Text-to-Image Generation,"Seung Hyun Lee, Yinxiao Li, Junjie Ke, Innfarn Yoo, Han Zhang, Jiahui Yu, Qifei Wang, Fei Deng, Glenn Entis, Junfeng He, Gang Li, Sangpil Kim, Irfan Essa, Feng Yang",Oral,https://eccv.ecva.net/virtual/2024/poster/2373,
475,Method,DreamDissector: Learning Disentangled Text-to-3D Generation from 2D Diffusion Priors,"Zizheng Yan, Jiapeng Zhou, Fanpeng Meng, Yushuang Wu, Lingteng Qiu, Zisheng Ye, Shuguang Cui, Guanying Chen, XIAOGUANG HAN",Poster,https://eccv.ecva.net/virtual/2024/poster/1321,
476,Method,Prioritized Semantic Learning for Zero-shot Instance Navigation,"Xinyu Sun, Lizhao Liu, Hongyan Zhi, Ronghe Qiu, Junwei Liang",Poster,https://eccv.ecva.net/virtual/2024/poster/1145,
477,Method,Flash-Splat: 3D Reflection Removal with Flash Cues and Gaussian Splats,"Mingyang Xie, Haoming Cai, Sachin Shah, Yiran Xu, Brandon Y Feng, Jia-Bin Huang, Christopher Metzler",Poster,https://eccv.ecva.net/virtual/2024/poster/2021,
478,Method,Can OOD Object Detectors Learn from Foundation Models?,"Jiahui Liu, Xin Wen, Shizhen Zhao, Yingxian Chen, Qi Xiaojuan",Poster,https://eccv.ecva.net/virtual/2024/poster/1875,
479,Method,2S-ODIS: Two-Stage Omni-Directional Image Synthesis by Geometric Distortion Correction,"Atsuya Nakata, Takao Yamanaka",Poster,https://eccv.ecva.net/virtual/2024/poster/2392,
480,Method,RadEdit: stress-testing biomedical vision models via diffusion image editing,"Fernando Pérez-García, Sam Bond-Taylor, Pedro Sanchez, Boris van Breugel, Daniel Coelho de Castro, Harshita Sharma, Valentina Salvatelli, Maria Teodora A Wetscherek, Hannah CM Richardson, Lungren Matthew, Aditya Nori, Javier Alvarez-Valle, Ozan Oktay, Maximilian Ilse",Poster,https://eccv.ecva.net/virtual/2024/poster/1801,
481,Method,Towards Real-world Event-guided Low-light Video Enhancement and Deblurring,"Taewoo Kim, Jaeseok Jeong, Hoonhee Cho, Yuhwan Jeong, Kuk-Jin Yoon",Poster,https://eccv.ecva.net/virtual/2024/poster/651,
482,Method,Exploring Pre-trained Text-to-Video Diffusion Models for Referring Video Object Segmentation,"Xuelu Feng, Dongdong Chen, Junsong Yuan, Chunming Qiao, Gang Hua, Zixin Zhu",Poster,https://eccv.ecva.net/virtual/2024/poster/2574,
483,Method,SpatialFormer: Towards Generalizable Vision Transformers with Explicit Spatial Understanding,"Han Xiao, Wenzhao Zheng, Sicheng Zuo, Peng Gao, Jie Zhou, Jiwen Lu",Poster,https://eccv.ecva.net/virtual/2024/poster/1516,
484,Method,OccWorld: Learning a 3D Occupancy World Model for Autonomous Driving,"Wenzhao Zheng, Weiliang Chen, Yuanhui Huang, Borui Zhang, Yueqi Duan, Jiwen Lu",Poster,https://eccv.ecva.net/virtual/2024/poster/2474,
485,Method,MyVLM: Personalizing VLMs for User-Specific Queries,"Yuval Alaluf, Elad Richardson, Sergey Tulyakov, Kfir Aberman, Danny Cohen-Or",Poster,https://eccv.ecva.net/virtual/2024/poster/764,
486,Method,Camera-LiDAR Cross-modality Gait Recognition,"Wenxuan Guo, Yingping Liang, Zhiyu Pan, Ziheng Xi, Jianjiang Feng, Jie Zhou",Poster,https://eccv.ecva.net/virtual/2024/poster/1370,
487,Method,Diffusion-Generated Pseudo-Observations for High-Quality Sparse-View Reconstruction,"Xinhang Liu, Jiaben Chen, Shiu-Hong Kao, Yu-Wing Tai, Chi-Keung Tang",Poster,https://eccv.ecva.net/virtual/2024/poster/2393,
488,Method,Adaptive Correspondence Scoring for Unsupervised Medical Image Registration,"Xiaoran Zhang, John C. Stendahl, Lawrence H. Staib, Albert J. Sinusas, Alex Wong, James S. Duncan",Oral,https://eccv.ecva.net/virtual/2024/poster/867,
489,Method,An Adaptive Screen-Space Meshing Approach for Normal Integration,"Moritz Heep, Eduard Zell",Poster,https://eccv.ecva.net/virtual/2024/poster/1663,
490,Method,Collaborative Control for Geometry-Conditioned PBR Image Generation,"Shimon Vainer, Mark Boss, Mathias Parger, Konstantin Kutsy, Dante De Nigris, Ciara Rowles, Nicolas Perony, Simon Donné",Poster,https://eccv.ecva.net/virtual/2024/poster/1294,
491,Method,Open-set Domain Adaptation via Joint Error based Multi-class Positive and Unlabeled Learning,"Dexuan Zhang, Thomas Westfechtel, Tatsuya Harada",Poster,https://eccv.ecva.net/virtual/2024/poster/460,
492,Method,Quantization-Friendly Winograd Transformations for Convolutional Neural Networks,"Vladimir Protsenko, Vladimir Kryzhanovskiy, Alexander Filippov",Poster,https://eccv.ecva.net/virtual/2024/poster/438,
493,Method,Look Around and Learn: Self-Training Object Detection by Exploration,"Gianluca Scarpellini, Stefano Rosa, Pietro Morerio, Lorenzo Natale, Alessio Del Bue",Poster,https://eccv.ecva.net/virtual/2024/poster/1081,
494,Method,Co-synthesis of Histopathology Nuclei Image-Label Pairs using a Context-Conditioned Joint Diffusion Model,"Seonghui Min, Hyun-Jic Oh, Won-Ki Jeong",Poster,https://eccv.ecva.net/virtual/2024/poster/2646,
495,Method,Regularizing Dynamic Radiance Fields with Kinematic Fields,"Woobin Im, Geonho Cha, Sebin Lee, Jumin Lee, Juhyeong Seon, Dongyoon Wee, Sungeui Yoon",Poster,https://eccv.ecva.net/virtual/2024/poster/214,
496,Method,SpaceJAM: a Lightweight and Regularization-free Method for Fast Joint Alignment of Images,"Nir Barel, Ron Aharon Shapira Weber, Nir Mualem, Shahaf Finder, Oren Freifeld",Poster,https://eccv.ecva.net/virtual/2024/poster/954,
497,Method,"Smoothness, Synthesis, and Sampling: Re-thinking Unsupervised Multi-View Stereo with DIV Loss","Alex Rich, Noah Stier, Pradeep Sen, Tobias Hollerer",Oral,https://eccv.ecva.net/virtual/2024/poster/517,
498,Method,DreamDrone: Text-to-Image Diffusion Models are Zero-shot Perpetual View Generators,"Hanyang Kong, Dongze Lian, Michael Bi Mi, Xinchao Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/281,
499,Method,Overcoming Distribution Mismatch in Quantizing Image Super-Resolution Networks,"Cheeun Hong, Kyoung Mu Lee",Poster,https://eccv.ecva.net/virtual/2024/poster/1796,
500,Method,Large Motion Model for Unified Multi-Modal Motion Generation,"Mingyuan Zhang, Daisheng Jin, Chenyang Gu, Fangzhou Hong, Zhongang Cai, Jingfang Huang, Chongzhi Zhang, Xinying Guo, Lei Yang, Ying He, Ziwei Liu",Poster,https://eccv.ecva.net/virtual/2024/poster/264,
501,Method,Memory-Efficient Fine-Tuning for Quantized Diffusion Model,"Hyogon Ryu, Seohyun Lim, Hyunjung Shim",Poster,https://eccv.ecva.net/virtual/2024/poster/1781,
502,Method,FMBoost: Boosting Latent Diffusion with Flow Matching,"Johannes Schusterbauer-Fischer, Ming Gui, Pingchuan Ma, Nick Stracke, Stefan Andreas Baumann, Tao Hu, Bjorn Ommer",Oral,https://eccv.ecva.net/virtual/2024/oral/2160,
503,Method,WaSt-3D: Wasserstein-2 Distance for Scene-to-Scene Stylization on 3D Gaussians,"Dmytro Kotovenko, Olga Grebenkova, Nikolaos Sarafianos, Avinash Paliwal, Pingchuan Ma, Omid Poursaeed, Sreyas Mohan, Yuchen Fan, Yilei Li, Rakesh Ranjan, Bjorn Ommer",Poster,https://eccv.ecva.net/virtual/2024/poster/668,
504,Method,Label-anticipated Event Disentanglement for Audio-Visual Video Parsing,"Jinxing Zhou, Dan Guo, Yuxin Mao, Yiran Zhong, Xiaojun Chang, Meng Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/1478,
505,Method,Unified Local-Cloud Decision-Making via Reinforcement Learning,"Kathakoli Sengupta, Zhongkai Shangguan, Sandesh Bharadwaj, Sanjay Arora, Eshed Ohn-Bar, Renato Mancuso",Poster,https://eccv.ecva.net/virtual/2024/poster/643,
506,Method,Think before Placement: Common Sense Enhanced Transformer for Object Placement,"Yaxuan Qin, Jiayu Xu, Ruiping Wang, Xilin CHEN",Poster,https://eccv.ecva.net/virtual/2024/poster/2625,
507,Method,The Hard Positive Truth about Vision-Language Compositionality,"Amita Kamath, Cheng-Yu Hsieh, Kai-Wei Chang, Ranjay Krishna",Poster,https://eccv.ecva.net/virtual/2024/poster/1122,
508,Method,GaussCtrl: Multi-View Consistent Text-Driven 3D Gaussian Splatting Editing,"Jing Wu, Jiawang Bian, Xinghui Li, Guangrun Wang, Ian Reid, Philip Torr, Victor Adrian Prisacariu",Poster,https://eccv.ecva.net/virtual/2024/poster/2050,
509,Method,Concise Plane Arrangements for Low-Poly Surface and Volume Modelling,"Raphael Sulzer, Florent Lafarge",Poster,https://eccv.ecva.net/virtual/2024/poster/1308,
510,Method,Prompting Language-Informed Distribution for Compositional Zero-Shot Learning,"Wentao Bao, Lichang Chen, Heng Huang, Yu Kong",Poster,https://eccv.ecva.net/virtual/2024/poster/2610,
511,Method,3iGS: Factorised Tensorial Illumination for 3D Gaussian Splatting,"Zhe Jun Tang, Tat-Jen Cham",Poster,https://eccv.ecva.net/virtual/2024/poster/2035,
512,Method,Camera Height Doesn't Change: Unsupervised Training for Metric Monocular Road-Scene Depth Estimation,"Genki Kinoshita, Ko Nishino",Poster,https://eccv.ecva.net/virtual/2024/poster/975,
513,Method,AEDNet: Adaptive Embedding and Multiview-Aware Disentanglement for Point Cloud Completion,"Zhiheng Fu, Longguang Wang, Lian Xu, Zhiyong Wang, Hamid Laga, Yulan Guo, Farid Boussaid, Mohammed Bennamoun",Poster,https://eccv.ecva.net/virtual/2024/poster/2431,
514,Method,Wavelength-Embedding-guided Filter-Array Transformer for Spectral Demosaicing,"haijin zeng, Hiep Luong, Wilfried Philips",Poster,https://eccv.ecva.net/virtual/2024/poster/1642,
515,Method,GAURA: Generalizable Approach for Unified Restoration and Rendering of Arbitrary Views,"Vinayak Gupta, Rongali Simhachala Venkata Girish, Mukund Varma T, Ayush Tewari, Kaushik Mitra",Poster,https://eccv.ecva.net/virtual/2024/poster/1292,
516,Method,Efficient Bias Mitigation Without Privileged Information,"Mateo Espinosa Zarlenga, Sankaranarayanan, Jerone Andrews, Zohreh Shams, Mateja Jamnik, Alice Xiang",Oral,https://eccv.ecva.net/virtual/2024/poster/491,
517,Method,MixDQ: Memory-Efficient Few-Step Text-to-Image Diffusion Models with Metric-Decoupled Mixed Precision Quantization,"Zhao Tianchen, Xuefei Ning, Tongcheng Fang, Enshu Liu, Guyue Huang, Zinan Lin, Shengen Yan, Guohao Dai, Yu Wang",Poster,https://eccv.ecva.net/virtual/2024/poster/2514,
518,Method,Towards Open-Ended Visual Recognition with Large Language Models,"Qihang Yu, Xiaohui Shen, Liang-Chieh Chen",Poster,https://eccv.ecva.net/virtual/2024/poster/1134,
519,Method,Be Yourself: Bounded Attention for Multi-Subject Text-to-Image Generation,"Omer Dahary, Or Patashnik, Kfir Aberman, Danny Cohen-Or",Poster,https://eccv.ecva.net/virtual/2024/poster/1767,
520,Method,MotionLCM: Real-time Controllable Motion Generation via Latent Consistency Model,"Wenxun Dai, Ling-Hao Chen, Jingbo Wang, Jinpeng Liu, Bo Dai, Yansong Tang",Poster,https://eccv.ecva.net/virtual/2024/poster/2126,
