No,Type,Title,Authors,Volume,Issue,Published,Status,DOI,Paper_Link
108,Method,Designing Extremely Memory-Efficient CNNs for On-device Vision and Audio Tasks,"Yoel Park, Jaewook Lee, Seulki Lee",134,3,2026-1-29,Issue/Volume,10.1007/s11263-025-02688-w,https://doi.org/10.1007/s11263-025-02688-w
109,Method,Wild Animal Tracking with High-Quality Segment Anything Model and Domain Adaptation,"Ganggang Huang, Fasheng Wang, Binbin Wang, Hanwei Li, Mingshu Zhang, Mengyin Wang, Fuming Sun, Haojie Li",134,3,2026-1-29,Issue/Volume,10.1007/s11263-025-02710-1,https://doi.org/10.1007/s11263-025-02710-1
110,Method,UniAttack: Unified Physical-Digital Face Attack Detection,"Shunxin Chen, Ajian Liu, Hao Fang, Haocheng Yuan, Junze Zheng, Dingheng Zeng, Yanhong Liu, Jiankang Deng, Sergio Escalera, Xiaoming Liu, Jun Wan, Zhen Lei",134,3,2026-1-29,Issue/Volume,10.1007/s11263-025-02673-3,https://doi.org/10.1007/s11263-025-02673-3
111,Method,Robust Averaging using Adaptive Annealing,"Sidhartha Chitturi, Venu Madhav Govindu",134,3,2026-1-29,Issue/Volume,10.1007/s11263-025-02659-1,https://doi.org/10.1007/s11263-025-02659-1
112,Method,HACG: Leveraging Hierarchical Alignment and Caption Generation for Text-Video Retrieval,"Donglin Zhang, Zhiwen Wang, Xiao-Jun Wu, Josef Kittler",134,3,2026-1-29,Issue/Volume,10.1007/s11263-025-02645-7,https://doi.org/10.1007/s11263-025-02645-7
113,Method,Fundamental Constraints on Camera Centers Arising from 3D-2D Matches of Points and Lines,"Jaired Collins, Taci Ata Kucukpinar, Timothy Duff, Joshua Fraser, Guna Seetharaman, Kannappan Palaniappan",134,3,2026-1-29,Issue/Volume,10.1007/s11263-025-02624-y,https://doi.org/10.1007/s11263-025-02624-y
114,Method,Practical Video Object Detection via Feature Selection and Aggregation,"Yuheng Shi, Tong Zhang, Xiaojie Guo",134,3,2026-1-30,Issue/Volume,10.1007/s11263-025-02700-3,https://doi.org/10.1007/s11263-025-02700-3
115,Method,Exploring Scale Shift in Crowd Localization under the Context of Domain Generalization,"Juncheng Wang, Lei Shang, Ziqi Liu, Wang Lu, Xixu Hu, Zhe Hu, Jindong Wang, Shujun Wang",134,3,2026-2-2,Issue/Volume,10.1007/s11263-025-02637-7,https://doi.org/10.1007/s11263-025-02637-7
116,Method,PARTNER: Level Up the Polar Representation for 3D Object Detection,"Ming Nie, Chunwei Wang, Hang Xu, Li Zhang",134,3,2026-2-3,Issue/Volume,10.1007/s11263-026-02735-0,https://doi.org/10.1007/s11263-026-02735-0
117,Method,Mitigating Label Noise using Prompt-Based Hyperbolic Meta-Learning in Open-Set Domain Generalization,"Kunyu Peng, Di Wen, M. Saquib Sarfraz, Yufan Chen, Junwei Zheng, David Schneider, Kailun Yang, Jiamin Wu, Alina Roitberg, Rainer Stiefelhagen",134,3,2026-2-3,Issue/Volume,10.1007/s11263-025-02643-9,https://doi.org/10.1007/s11263-025-02643-9
118,Method,Uniformity Preserving Transfer for Visual Prompt Tuning under Long-tailed Distribution,"Jiahao Chen, Hao Chen, Bin Qin, Jiangmeng Li, Jindong Wang, Bing Su",134,3,2026-2-3,Issue/Volume,10.1007/s11263-025-02712-z,https://doi.org/10.1007/s11263-025-02712-z
119,Method,Relaxed Knowledge Distillation,"Zheng Qu, Xiwen Yao, Xuguang Yang, Jie Tang, Lang Li, Gong Cheng, Junwei Han",134,3,2026-2-4,Issue/Volume,10.1007/s11263-025-02705-y,https://doi.org/10.1007/s11263-025-02705-y
120,Method,Homography Decomposition Revisited,"Yaqing Ding, Jian Yang, Zuzana Kukelova",134,3,2026-2-5,Issue/Volume,10.1007/s11263-025-02680-4,https://doi.org/10.1007/s11263-025-02680-4
121,Method,Multimodal Alignment and Fusion: A Survey,"Songtao Li, Hao Tang",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02667-1,https://doi.org/10.1007/s11263-025-02667-1
122,Method,High-Quality Sound Separation Across Diverse Categories via Visually-Guided Generative Modeling,"Chao Huang, Susan Liang, Yapeng Tian, Anurag Kumar, Chenliang Xu",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02689-9,https://doi.org/10.1007/s11263-025-02689-9
123,Method,Beyond Fixed Topologies: Unregistered Training and Comprehensive Evaluation Metrics for 3D Talking Heads,"Federico Nocentini, Thomas Besnier, Claudio Ferrari, Sylvain Arguillere, Mohamed Daoudi, Stefano Berretti",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02726-7,https://doi.org/10.1007/s11263-025-02726-7
