No,Type,Title,Authors,Track,Paper_Link,PDF_Link,arXiv_Link
38,Dataset,MageBench: Bridging Large Multimodal Models to Agents,"Miaosen Zhang, Qi Dai, Yifan Yang, Jianmin Bao, Dongdong Chen, Kai Qiu, Chong Luo, Xin Geng, Baining Guo",Main,https://openaccess.thecvf.com/content/WACV2026/html/Zhang_MageBench_Bridging_Large_Multimodal_Models_to_Agents_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Zhang_MageBench_Bridging_Large_Multimodal_Models_to_Agents_WACV_2026_paper.pdf,https://arxiv.org/abs/2412.04531
39,Dataset,High-Level Semantics and Low-Level Features Fusion for Multi-Scale Object Detection in Dynamic Construction Environments,"Mahdi Bonyani, Maryam Soleymani, Chao Wang",Main,https://openaccess.thecvf.com/content/WACV2026/html/Bonyani_High-Level_Semantics_and_Low-Level_Features_Fusion_for_Multi-Scale_Object_Detection_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Bonyani_High-Level_Semantics_and_Low-Level_Features_Fusion_for_Multi-Scale_Object_Detection_WACV_2026_paper.pdf,
40,Dataset,"CommonForms: A Large, Diverse Dataset for Form Field Detection",Joe Barrow,Main,https://openaccess.thecvf.com/content/WACV2026/html/Barrow_CommonForms_A_Large_Diverse_Dataset_for_Form_Field_Detection_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Barrow_CommonForms_A_Large_Diverse_Dataset_for_Form_Field_Detection_WACV_2026_paper.pdf,https://arxiv.org/abs/2509.16506
41,Dataset,OpenLVLM-MIA: A Controlled Benchmark Revealing the Limits of Membership Inference Attacks on Large Vision-Language Models,"Ryoto Miyamoto, Xin Fan, Fuyuko Kido, Tsuneo Matsumoto, Hayato Yamana",Main,https://openaccess.thecvf.com/content/WACV2026/html/Miyamoto_OpenLVLM-MIA_A_Controlled_Benchmark_Revealing_the_Limits_of_Membership_Inference_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Miyamoto_OpenLVLM-MIA_A_Controlled_Benchmark_Revealing_the_Limits_of_Membership_Inference_WACV_2026_paper.pdf,https://arxiv.org/abs/2510.16295
42,Dataset,AusSmoke meets MultiNatSmoke: a fully-labelled diverse smoke segmentation dataset,"Weihao Li, Hongjin Zhao, Gao Zhu, Ge-Peng Ji, Nicholas Wilson, Marta Yebra, Nick Barnes",Main,https://openaccess.thecvf.com/content/WACV2026/html/Li_AusSmoke_meets_MultiNatSmoke_a_fully-labelled_diverse_smoke_segmentation_dataset_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Li_AusSmoke_meets_MultiNatSmoke_a_fully-labelled_diverse_smoke_segmentation_dataset_WACV_2026_paper.pdf,
43,Dataset,GorillaWatch: An Automated System for In-the-Wild Gorilla Re-Identification and Population Monitoring,"Maximilian Schall, Felix Leonard Knöfel, Noah Elias König, Jan Jonas Kubeler, Maximilian von Klinski, Joan Wilhelm Linnemann, Xiaoshi Liu, Iven Jelle Schlegelmilch, Ole Woyciniuk, Alexandra Schild, Dante Wasmuht, Magdalena Bermejo Espinet, German Illera Basas, Gerard de Melo",Main,https://openaccess.thecvf.com/content/WACV2026/html/Schall_GorillaWatch_An_Automated_System_for_In-the-Wild_Gorilla_Re-Identification_and_Population_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Schall_GorillaWatch_An_Automated_System_for_In-the-Wild_Gorilla_Re-Identification_and_Population_WACV_2026_paper.pdf,
44,Dataset,Can Image Splicing and Copy-Move Forgery Be Detected by the Same Model? Forensim: An Attention-Based State-Space Approach,"Soumyaroop Nandi, Prem Natarajan",Main,https://openaccess.thecvf.com/content/WACV2026/html/Nandi_Can_Image_Splicing_and_Copy-Move_Forgery_Be_Detected_by_the_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Nandi_Can_Image_Splicing_and_Copy-Move_Forgery_Be_Detected_by_the_WACV_2026_paper.pdf,https://arxiv.org/abs/2602.10079
45,Dataset,Odo: Depth-Guided Diffusion for Identity-Preserving Body Reshaping,"Siddharth Khandelwal, Sridhar Kamath, Arjun Jain",Main,https://openaccess.thecvf.com/content/WACV2026/html/Khandelwal_Odo_Depth-Guided_Diffusion_for_Identity-Preserving_Body_Reshaping_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Khandelwal_Odo_Depth-Guided_Diffusion_for_Identity-Preserving_Body_Reshaping_WACV_2026_paper.pdf,https://arxiv.org/abs/2508.13065
46,Dataset,PerVL-Bench: Benchmarking Multimodal Personalization for Large Vision-Language Models,Minsung Kim,Main,https://openaccess.thecvf.com/content/WACV2026/html/Kim_PerVL-Bench_Benchmarking_Multimodal_Personalization_for_Large_Vision-Language_Models_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Kim_PerVL-Bench_Benchmarking_Multimodal_Personalization_for_Large_Vision-Language_Models_WACV_2026_paper.pdf,
47,Dataset,ClusterMine: Robust Label-Free Visual Out-Of-Distribution Detection via Concept Mining from Text Corpora,"Nikolas Adaloglou, Diana Petrusheva, Mohamed Asker, Felix Michels, Markus Kollmann",Main,https://openaccess.thecvf.com/content/WACV2026/html/Adaloglou_ClusterMine_Robust_Label-Free_Visual_Out-Of-Distribution_Detection_via_Concept_Mining_from_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Adaloglou_ClusterMine_Robust_Label-Free_Visual_Out-Of-Distribution_Detection_via_Concept_Mining_from_WACV_2026_paper.pdf,https://arxiv.org/abs/2511.07068
48,Dataset,LENVIZ: A High-Resolution Low-Exposure Night Vision Benchmark Dataset,"Manjushree Aithal, Rosaura G VidalMata, Manikandtan Kartha, Gong Chen, Eashan Adhikarla, Lucas Nedel Kirsten, Zhicheng Fu, Nikhil Ambha Madhusudhana, Joseph V. Nasti",Main,https://openaccess.thecvf.com/content/WACV2026/html/Aithal_LENVIZ_A_High-Resolution_Low-Exposure_Night_Vision_Benchmark_Dataset_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Aithal_LENVIZ_A_High-Resolution_Low-Exposure_Night_Vision_Benchmark_Dataset_WACV_2026_paper.pdf,https://arxiv.org/abs/2503.19804
49,Dataset,General and Domain-Specific Zero-shot Detection of Generated Images via Conditional Likelihood,"Roy Betser, Omer Hofman, Roman Vainshtein, Guy Gilboa",Main,https://openaccess.thecvf.com/content/WACV2026/html/Betser_General_and_Domain-Specific_Zero-shot_Detection_of_Generated_Images_via_Conditional_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Betser_General_and_Domain-Specific_Zero-shot_Detection_of_Generated_Images_via_Conditional_WACV_2026_paper.pdf,https://arxiv.org/abs/2512.05590
50,Dataset,Multi-Modal Soccer Scene Analysis with Masked Pre-Training,"Marc Peral, Guillem Capellera, Luis Ferraz, Antonio Rubio, Antonio Agudo",Main,https://openaccess.thecvf.com/content/WACV2026/html/Peral_Multi-Modal_Soccer_Scene_Analysis_with_Masked_Pre-Training_WACV_2026_paper.html,https://openaccess.thecvf.com/content/WACV2026/papers/Peral_Multi-Modal_Soccer_Scene_Analysis_with_Masked_Pre-Training_WACV_2026_paper.pdf,https://arxiv.org/abs/2512.19528
