No,Type,Title,Authors,Track,Issue,Paper_Link,PDF_Link
680,Method,FastLGS: Speeding Up Language Embedded Gaussians with Feature Grid Mapping,"Yuzhou Ji, He Zhu, Junshu Tang, Wuyi Liu, Zhizhong Zhang, Xin Tan, Yuan Xie",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32410,https://ojs.aaai.org/index.php/AAAI/article/view/32410/34565
681,Method,Orchestrating the Symphony of Prompt Distribution Learning for Human-Object Interaction Detection,"Mingda Jia, Liming Zhao, Ge Li, Yun Zheng",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32412,https://ojs.aaai.org/index.php/AAAI/article/view/32412/34567
682,Method,Doubly Contrastive Learning for Source-Free Domain Adaptive Person Search,"Yizhen Jia, Rong Quan, Yue Feng, Haiyan Chen, Jie Qin",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32413,https://ojs.aaai.org/index.php/AAAI/article/view/32413/34568
683,Method,DesignEdit: Unify Spatial-Aware Image Editing via Training-free Inpainting with a Multi-Layered Latent Diffusion Framework,"Yueru Jia, Aosong Cheng, Yuhui Yuan, Chuke Wang, Ji Li, Huizhu Jia, Shanghang Zhang",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32414,https://ojs.aaai.org/index.php/AAAI/article/view/32414/34569
684,Method,FlexiTex: Enhancing Texture Generation via Visual Guidance,"Dadong Jiang, Xianghui Yang, Zibo Zhao, Sheng Zhang, Jiaao Yu, Zeqiang Lai, Shaoxiong Yang, Chunchao Guo, Xiaobo Zhou, Zhihui Ke",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32415,https://ojs.aaai.org/index.php/AAAI/article/view/32415/34570
685,Method,Granularity-Adaptive Spatial Evidence Tokenization for Video Question Answering,"Hao Jiang, Yang Jin, Zhicheng Sun, Kun Xu, Kun Xu, Liwei Chen, Yang Song, Kun Gai, Yadong Mu",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32416,https://ojs.aaai.org/index.php/AAAI/article/view/32416/34571
686,Method,RRT-MVS: Recurrent Regularization Transformer for Multi-View Stereo,"Jianfei Jiang, Liyong Wang, Haochen Yu, Tianyu Hu, Jiansheng Chen, Huimin Ma",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32418,https://ojs.aaai.org/index.php/AAAI/article/view/32418/34573
687,Method,SCCS: Deep Neural Spectral Clustering for Self-Supervised Subcellular Structure Segmentation,"Jimao Jiang, Diya Sun, Tianbing Wang, Yuru Pei",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32419,https://ojs.aaai.org/index.php/AAAI/article/view/32419/34574
688,Method,PixelMan: Consistent Object Editing with Diffusion Models via Pixel Manipulation and Generation,"Liyao Jiang, Negar Hassanpour, Mohammad Salameh, Mohammadreza Samadi, Jiao He, Fengyu Sun, Di Niu",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32420,https://ojs.aaai.org/index.php/AAAI/article/view/32420/34575
689,Method,Restabilizing Diffusion Models with Predictive Noise Fusion Strategy for Image Super-Resolution,"Luoqian Jiang, Yong Guo, Bingna Xu, Haolin Pan, Jiezhang Cao, Wenbo Li, Jian Chen",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32421,https://ojs.aaai.org/index.php/AAAI/article/view/32421/34576
690,Method,LATTE: Improving Latex Recognition for Tables and Formulae with Iterative Refinement,"Nan Jiang, Shanchao Liang, Chengxiao Wang, Jiannan Wang, Lin Tan",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32422,https://ojs.aaai.org/index.php/AAAI/article/view/32422/34577
691,Method,Move and Act: Enhanced Object Manipulation and Background Integrity for Image Editing,"Pengfei Jiang, Mingbao Lin, Fei Chao",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32423,https://ojs.aaai.org/index.php/AAAI/article/view/32423/34578
692,Method,Energy-Guided Optimization for Personalized Image Editing with Pretrained Text-to-Image Diffusion Models,"Rui Jiang, Xinghe Fu, Guangcong Zheng, Teng Li, Taiping Yao, Xi Li",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32424,https://ojs.aaai.org/index.php/AAAI/article/view/32424/34579
693,Method,Query Quantized Neural SLAM,"Sijia Jiang, Jing Hua, Zhizhong Han",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32425,https://ojs.aaai.org/index.php/AAAI/article/view/32425/34580
694,Method,Sensing Surface Patches in Volume Rendering for Inferring Signed Distance Functions,"Sijia Jiang, Tong Wu, Jing Hua, Zhizhong Han",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32426,https://ojs.aaai.org/index.php/AAAI/article/view/32426/34581
695,Method,What Kind of Visual Tokens Do We Need? Training-Free Visual Token Pruning for Multi-Modal Large Language Models from the Perspective of Graph,"Yutao Jiang, Qiong Wu, Wenhao Lin, Wei Yu, Yiyi Zhou",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32427,https://ojs.aaai.org/index.php/AAAI/article/view/32427/34582
696,Method,Weighted Poisson-disk Resampling on Large-Scale Point Clouds,"Xianhe Jiao, Chenlei Lv, Junli Zhao, Ran Yi, Yu-Hui Wen, Zhenkuan Pan, Zhongke Wu, Yong-Jin Liu",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32428,https://ojs.aaai.org/index.php/AAAI/article/view/32428/34583
697,Method,Visual Prompting Upgrades Neural Network Sparsification: A Data-Model Perspective,"Can Jin, Tianjin Huang, Yihua Zhang, Mykola Pechenizkiy, Sijia Liu, Shiwei Liu, Tianlong Chen",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32431,https://ojs.aaai.org/index.php/AAAI/article/view/32431/34586
698,Method,Exploring More from Multiple Gait Modalities for Human Identification,"Dongyang Jin, Chao Fan, Weihua Chen, Shiqi Yu",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32432,https://ojs.aaai.org/index.php/AAAI/article/view/32432/34587
699,Method,LogicAD: Explainable Anomaly Detection via VLM-based Text Feature Extraction,"Er Jin, Qihui Feng, Yongli Mou, Gerhard Lakemeyer, Stefan Decker, Oliver Simons, Johannes Stegmaier",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32433,https://ojs.aaai.org/index.php/AAAI/article/view/32433/34588
700,Method,A Method for Enhancing Generalization of Adam by Multiple Integrations,"Long Jin, Han Nong, Liangming Chen, Zhenming Su",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32435,https://ojs.aaai.org/index.php/AAAI/article/view/32435/34590
701,Method,Constructing Fair Latent Space for Intersection of Fairness and Explainability,"Hyungjun Joo, Hyeonggeun Han, Sehwan Kim, Sangwoo Hong, Jungwoo Lee",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32436,https://ojs.aaai.org/index.php/AAAI/article/view/32436/34591
702,Method,Bridging the Semantic Granularity Gap Between Text and Frame Representations for Partially Relevant Video Retrieval,"WooJin Jun, WonJun Moon, Cheol-Ho Cho, MinSeok Jung, Jae-Pil Heo",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32437,https://ojs.aaai.org/index.php/AAAI/article/view/32437/34592
703,Method,Event-Enhanced Blurry Video Super-Resolution,"Dachun Kai, Yueyi Zhang, Jin Wang, Zeyu Xiao, Zhiwei Xiong, Xiaoyan Sun",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32438,https://ojs.aaai.org/index.php/AAAI/article/view/32438/34593
704,Method,Exploring Enhanced Contextual Information for Video-Level Object Tracking,"Ben Kang, Xin Chen, Simiao Lai, Yang Liu, Yi Liu, Dong Wang",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32440,https://ojs.aaai.org/index.php/AAAI/article/view/32440/34595
705,Method,"CodecNeRF: Toward Fast Encoding and Decoding, Compact, and High-quality Novel-view Synthesis","Gyeongjin Kang, Younggeun Lee, Seungjun Oh, Eunbyung Park",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32441,https://ojs.aaai.org/index.php/AAAI/article/view/32441/34596
706,Method,C2PD: Continuity-Constrained Pixelwise Deformation for Guided Depth Super-Resolution,"Jiahui Kang, Qing Cai, Runqing Tan, Yimei Liu, Zhi Liu",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32442,https://ojs.aaai.org/index.php/AAAI/article/view/32442/34597
707,Method,DiffusionREC: Diffusion Model with Adaptive Condition for Referring Expression Comprehension,"Jingcheng Ke, Waikeung Wong, Jia Wang, Mu Li, Lunke Fei, Jie Wen",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32443,https://ojs.aaai.org/index.php/AAAI/article/view/32443/34598
708,Method,Learning to Prompt with Text Only Supervision for Vision-Language Models,"Muhammad Uzair Khattak, Muhammad Ferjad Naeem, Muzammal Naseer, Luc Van Gool, Federico Tombari",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32444,https://ojs.aaai.org/index.php/AAAI/article/view/32444/34599
709,Method,PLATYPUS: Progressive Local Surface Estimator for Arbitrary-Scale Point Cloud Upsampling,"Donghyun Kim, Hyeonkyeong Kwon, Yumin Kim, Seong Jae Hwang",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32445,https://ojs.aaai.org/index.php/AAAI/article/view/32445/34600
710,Method,Generalized Zero-Shot Learning for Point Cloud Segmentation with Evidence-Based Dynamic Calibration,"Hyeonseok Kim, Byeongkeun Kang, Yeejin Lee",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32446,https://ojs.aaai.org/index.php/AAAI/article/view/32446/34601
711,Method,APR-RD: Complemental Two Steps for Self-Supervised Real Image Denoising,"Hyunjun Kim, Nam Ik Cho",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32447,https://ojs.aaai.org/index.php/AAAI/article/view/32447/34602
712,Method,Prediction-Feedback DETR for Temporal Action Detection,"Jihwan Kim, Miso Lee, Cheol-Ho Cho, Jihyun Lee, Jae-Pil Heo",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32448,https://ojs.aaai.org/index.php/AAAI/article/view/32448/34603
713,Method,DEEPTalk: Dynamic Emotion Embedding for Probabilistic Speech-Driven 3D Face Animation,"Jisoo Kim, Jungbin Cho, Joonho Park, Soonmin Hwang, Da Eun Kim, Geon Kim, Youngjae Yu",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32449,https://ojs.aaai.org/index.php/AAAI/article/view/32449/34604
714,Method,"ProtoOcc: Accurate, Efficient 3D Occupancy Prediction Using Dual Branch Encoder-Prototype Query Decoder","Jungho Kim, Changwon Kang, Dongyoung Lee, Sehwan Choi, Jun Won Choi",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32450,https://ojs.aaai.org/index.php/AAAI/article/view/32450/34605
715,Method,HiCM²: Hierarchical Compact Memory Modeling for Dense Video Captioning,"Minkuk Kim, Hyeon Bae Kim, Jinyoung Moon, Jinwoo Choi, Seong Tae Kim",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32451,https://ojs.aaai.org/index.php/AAAI/article/view/32451/34606
716,Method,MoDiTalker: Motion-Disentangled Diffusion Model for High-Fidelity Talking Head Generation,"Seyeon Kim, Siyoon Jin, Jihye Park, Kihong Kim, Jiyoung Kim, Jisu Nam, Seungryong Kim",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32452,https://ojs.aaai.org/index.php/AAAI/article/view/32452/34607
717,Method,TSDF-Based Efficient Motion-Compensated Temporal Interpolation for 3D Dynamic Sequences,"Soowoong Kim, Minseong Kwon, Junho Choi, Gun Bang, Seungjoon Yang",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32453,https://ojs.aaai.org/index.php/AAAI/article/view/32453/34608
718,Method,ViPCap: Retrieval Text-Based Visual Prompts for Lightweight Image Captioning,"Taewhan Kim, Soeun Lee, Si-Woo Kim, Dong-Jin Kim",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32454,https://ojs.aaai.org/index.php/AAAI/article/view/32454/34609
719,Method,Multi-Modal Grounded Planning and Efficient Replanning for Learning Embodied Agents with a Few Examples,"Taewoong Kim, Byeonghwi Kim, Jonghyun Choi",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32455,https://ojs.aaai.org/index.php/AAAI/article/view/32455/34610
720,Method,DiffuseHigh: Training-Free Progressive High-Resolution Image Synthesis Through Structure Guidance,"Younghyun Kim, Geunmin Hwang, Junyu Zhang, Eunbyung Park",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32456,https://ojs.aaai.org/index.php/AAAI/article/view/32456/34611
721,Method,"SatCLIP: Global, General-Purpose Location Embeddings with Satellite Imagery","Konstantin Klemmer, Esther Rolf, Caleb Robinson, Lester Mackey, Marc Rußwurm",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32457,https://ojs.aaai.org/index.php/AAAI/article/view/32457/34612
722,Method,Sequence Matters: Harnessing Video Models in 3D Super-Resolution,"Hyun-kyu Ko, Dongheok Park, Youngin Park, Byeonghyeon Lee, Juhee Han, Eunbyung Park",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32458,https://ojs.aaai.org/index.php/AAAI/article/view/32458/34613
723,Method,Efficient Gaussian Splatting for Monocular Dynamic Scene Rendering via Sparse Time-Variant Attribute Modeling,"Hanyang Kong, Xingyi Yang, Xinchao Wang",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32460,https://ojs.aaai.org/index.php/AAAI/article/view/32460/34615
724,Method,Do Not DeepFake Me: Privacy-Preserving Neural 3D Head Reconstruction Without Sensitive Images,"Jiayi Kong, Xurui Song, Shuo Huai, Baixin Xu, Jun Luo, Ying He",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32461,https://ojs.aaai.org/index.php/AAAI/article/view/32461/34616
725,Method,Real-Time Neural Denoising with Render-Aware Knowledge Distillation,"Mengxun Kong, Jie Guo, Chen Wang, Ye Yuan, Yanwen Guo",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32462,https://ojs.aaai.org/index.php/AAAI/article/view/32462/34617
726,Method,COLUMBUS: Evaluating COgnitive Lateral Understanding Through Multiple-Choice reBUSes,"Koen Kraaijveld, Yifan Jiang, Kaixin Ma, Filip Ilievski",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32464,https://ojs.aaai.org/index.php/AAAI/article/view/32464/34619
727,Method,Stable Mean Teacher for Semi-supervised Video Action Detection,"Akash Kumar, Sirshapan Mitra, Yogesh Singh Rawat",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32465,https://ojs.aaai.org/index.php/AAAI/article/view/32465/34620
728,Method,SAFIRE: Segment Any Forged Image Region,"Myung-Joon Kwon, Wonjun Lee, Seung-Hun Nam, Minji Son, Changick Kim",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32467,https://ojs.aaai.org/index.php/AAAI/article/view/32467/34622
729,Method,Mind the Uncertainty in Human Disagreement: Evaluating Discrepancies Between Model Predictions and Human Responses in VQA,"Jian Lan, Diego Frassinelli, Barbara Plank",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32468,https://ojs.aaai.org/index.php/AAAI/article/view/32468/34623
730,Method,Exploiting Diffusion Prior for Real-World Image Dehazing with Unpaired Training,"Yunwei Lan, Zhigao Cui, Chang Liu, Jialun Peng, Nian Wang, Xin Luo, Dong Liu",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32469,https://ojs.aaai.org/index.php/AAAI/article/view/32469/34624
731,Method,Color Transfer with Modulated Flows,"Maria Larchenko, Alexander Lobashev, Dmitry Guskov, Vladimir Vladimirovich Palyulin",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32470,https://ojs.aaai.org/index.php/AAAI/article/view/32470/34625
732,Method,Multispectral Pedestrian Detection with Sparsely Annotated Label,"Chan Lee, Seungho Shin, Gyeong-Moon Park, Jung Uk Kim",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32472,https://ojs.aaai.org/index.php/AAAI/article/view/32472/34627
733,Method,Rethinking Open-Vocabulary Segmentation of Radiance Fields in 3D Space,"Hyunjee Lee, Youngsik Yun, Jeongmin Bae, Seoha Kim, Youngjung Uh",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32473,https://ojs.aaai.org/index.php/AAAI/article/view/32473/34628
734,Method,VidChain: Chain-of-Tasks with Metric-based Direct Preference Optimization for Dense Video Captioning,"Ji Soo Lee, Jongha Kim, Jeehye Na, Jinyoung Park, Hyunwoo J. Kim",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32474,https://ojs.aaai.org/index.php/AAAI/article/view/32474/34629
735,Method,NBA3D: Neighbor-Based Confidence Adjustment for 3D Rare Object Detection Using LiDAR,"Jooyoung Lee, Jaeyoon Lee, Jongwon Choi",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32475,https://ojs.aaai.org/index.php/AAAI/article/view/32475/34630
736,Method,Navigating Label Ambiguity for Facial Expression Recognition in the Wild,"JunGyu Lee, Yeji Choi, Haksub Kim, Ig-Jae Kim, Gi Pyo Nam",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32476,https://ojs.aaai.org/index.php/AAAI/article/view/32476/34631
737,Method,Video Diffusion Models Are Strong Video Inpainter,"Minhyeok Lee, Suhwan Cho, Chajin Shin, Jungho Lee, Sunghun Yang, Sangyoun Lee",AAAI Technical Track on Computer Vision III,Vol. 39 No. 4: AAAI-25 Technical Tracks 4,https://ojs.aaai.org/index.php/AAAI/article/view/32477,https://ojs.aaai.org/index.php/AAAI/article/view/32477/34632
738,Method,MAMS: Model-Agnostic Module Selection Framework for Video Captioning,"Sangho Lee, Il Yong Chun, Hogun Park",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32478,https://ojs.aaai.org/index.php/AAAI/article/view/32478/34633
739,Method,Enabling Region-Specific Control via Lassos in Point-Based Colorization,"Sanghyeon Lee, Jooyeol Yun, Jaegul Choo",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32479,https://ojs.aaai.org/index.php/AAAI/article/view/32479/34634
740,Method,Diverse Rare Sample Generation with Pretrained GANs,"Subeen Lee, Jiyeon Han, Soyeon Kim, Jaesik Choi",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32480,https://ojs.aaai.org/index.php/AAAI/article/view/32480/34635
741,Method,Concept Matching with Agent for Out-of-Distribution Detection,"Yuxiao Lee, Xiaofeng Cao, Jingcai Guo, Wei Ye, Qing Guo, Yi Chang",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32481,https://ojs.aaai.org/index.php/AAAI/article/view/32481/34636
742,Method,ConDSeg: A General Medical Image Segmentation Framework via Contrast-Driven Feature Enhancement,"Mengqi Lei, Haochen Wu, Xinhua Lv, Xin Wang",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32482,https://ojs.aaai.org/index.php/AAAI/article/view/32482/34637
743,Method,FNIN: A Fourier Neural Operator-based Numerical Integration Network for Surface-from-gradients,"Jiaqi Leng, Yakun Ju, Yuanxu Duan, Jiangnan Zhang, Qingxuan Lv, Zuxuan Wu, Hao Fan",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32483,https://ojs.aaai.org/index.php/AAAI/article/view/32483/34638
744,Method,KDAT: Inherent Adversarial Robustness via Knowledge Distillation with Adversarial Tuning for Object Detection Models,"Yarin Yerushalmi Levi, Edita Grolman, Idan Yankelev, Amit Giloni, Omer Hofman, Toshiya Shimizu, Asaf Shabtai, Yuval Elovici",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32485,https://ojs.aaai.org/index.php/AAAI/article/view/32485/34640
745,Method,Disentangled Motion Modeling for Video Frame Interpolation,"Jaihyun Lew, Jooyoung Choi, Chaehun Shin, Dahuin Jung, Sungroh Yoon",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32486,https://ojs.aaai.org/index.php/AAAI/article/view/32486/34641
746,Method,Tri-Ergon: Fine-Grained Video-to-Audio Generation with Multi-Modal Conditions and LUFS Control,"Bingliang Li, Fengyu Yang, Yuxin Mao, Qingwen Ye, Hongkai Chen, Yiran Zhong",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32487,https://ojs.aaai.org/index.php/AAAI/article/view/32487/34642
747,Method,StyO: Stylize Your Face in Only One-Shot,"Bonan Li, Zicheng Zhang, Xuecheng Nie, Congying Han, Yinhan Hu, Xinmin Qiu, Tiande Guo",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32488,https://ojs.aaai.org/index.php/AAAI/article/view/32488/34643
748,Method,FEAST-Mamba: FEAture and SpaTial Aware Mamba Network with Bidirectional Orthogonal Fusion for Cross-Modal Point Cloud Segmentation,"Chade Li, Pengju Zhang, Bo Liu, Hao Wei, Yihong Wu",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32489,https://ojs.aaai.org/index.php/AAAI/article/view/32489/34644
749,Method,RemDet: Rethinking Efficient Model Design for UAV Object Detection,"Chen Li, Rui Zhao, Zeyu Wang, Huiying Xu, Xinzhong Zhu",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32490,https://ojs.aaai.org/index.php/AAAI/article/view/32490/34645
750,Method,U-KAN Makes Strong Backbone for Medical Image Segmentation and Generation,"Chenxin Li, Xinyu Liu, Wuyang Li, Cheng Wang, Hengyu Liu, Yifan Liu, Zhen Chen, Yixuan Yuan",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32491,https://ojs.aaai.org/index.php/AAAI/article/view/32491/34646
751,Method,An Efficient Framework for Enhancing Discriminative Models via Diffusion Techniques,"Chunxiao Li, Xiaoxiao Wang, Boming Miao, Chuanlong Xie, Zizhe Wang, Yao Zhu",AAAI Technical Track on Computer Vision IV,Vol. 39 No. 5: AAAI-25 Technical Tracks 5,https://ojs.aaai.org/index.php/AAAI/article/view/32493,https://ojs.aaai.org/index.php/AAAI/article/view/32493/34648
